F_BUS,T_BUS,PF,QF,PT,QT
3,4,-29.4431639633166,7.89539302354234,30.0606285656192,-7.6336930036223
4,5,-68.0975786749604,17.1632905788433,68.7346842195039,-15.1536640259799
4,7,31.2417678370346,-9.16359755021819,-31.2417678370346,11.2152635153585
4,9,17.8107656039819,0.0677204641883443,-17.8107656039819,1.53535462185361
5,6,43.4728168468958,12.1054877678529,-43.4728168468958,-7.81109043656988
6,11,10.7321053788486,3.03306638406092,-10.628922722582,-2.81698899585882
6,12,6.79608328531051,2.28581336235815,-6.74089059677974,-2.17094197961423
6,13,17.1898015117848,6.96583265548022,-16.9910382970534,-6.57440583789795
7,8,0.341178654519736,-18.2011822010357,-0.341178654519737,18.7209756810916
7,9,30.8808904582066,6.98591868572221,-30.8808904582066,-6.0039815189551
9,10,3.93872403624202,4.8957903179621,-3.9273967938241,-4.86570066111473
9,14,7.28117889769717,4.0394937431959,-7.20169518234923,-3.87042123154636
10,11,-6.81167320266033,-0.934299338858475,6.8469972322524,1.01698899594256
12,13,2.25670806895967,0.570941979632306,-2.24598962977847,-0.561244344182651
13,14,7.97653930545259,1.33565018210738,-7.87532734419058,-1.12957876832159
1,2,184.282517014694,-26.5792393136537,-178.328873249856,38.90734233561
1,5,86.0101598458946,4.32220760050579,-82.4286946783742,5.15476473199485
2,3,89.9350470245599,2.19188706173526,-86.4455942426192,7.88370767178873
2,4,63.3477225621745,-1.14256434218413,-61.2120461244375,4.01775030475519
2,5,45.5023097618506,1.74203802516316,-44.41567121616,-2.10225810900627
3,4,-32.7370804778888,10.8674496310523,33.5282688579856,-10.1592321831261
4,5,-74.0412479977874,18.3653319089983,74.7965710282911,-15.9828110989224
4,7,35.5573993705658,-8.8492903489576,-35.5573993705658,11.4602867132826
4,9,20.3313436769886,0.525440318430916,-20.3313436769886,1.57475128407931
5,6,45.3725805391978,11.3303044761437,-45.3725805391978,-6.69986510160529
6,11,13.5940636999771,2.80202986500265,-13.4342428315228,-2.4673449762306
6,12,6.93653784155815,2.20330949993255,-6.87967210065655,-2.08495602844903
6,13,18.0509622456285,6.84613630963184,-17.8356198037819,-6.42205981833382
7,8,0.45236194004238,-19.645257305249,-0.45236194004238,20.2537526270776
7,9,35.5588452534577,8.18497059200255,-35.5588452534577,-6.87464903456033
9,10,2.18150846118704,5.31612339941124,-2.17197048060049,-5.29078673296789
9,14,5.25551621976467,4.30753967370373,-5.20221910934605,-4.19416957917942
10,11,-9.46335182738952,-0.509213267019503,9.5309037966814,0.667344976244278
12,13,2.53174923178391,0.484956028457865,-2.51860628800236,-0.473064793607887
13,14,9.5163676889438,1.09512461195596,-9.37428086608487,-0.805830420817102
1,2,156.753797520293,-20.3741207020735,-152.463361995076,27.6242035208068
1,5,75.2121204211123,3.88927091386418,-72.4706461951715,2.10684125491444
2,3,75.5725941157421,3.3361677609603,-73.1009321394691,2.45144983278884
2,4,56.6974824072439,-1.29560151881485,-54.9867253620881,2.87170557912153
2,5,41.2014952930963,1.26290158893665,-40.3110205615537,-2.23141223730948
3,4,-25.0078843918585,5.63695360131416,25.444691640209,-5.83690405233599
4,5,-64.7302942754715,15.4946590984408,65.3020990712509,-13.6910111620909
4,7,31.3409997816294,-8.88414425812178,-31.3409997816294,10.9363379691395
4,9,17.9989481232521,0.254683632948517,-17.9989481232521,1.38137009451435
5,6,41.4267396401656,12.2155821446431,-41.4267396401656,-8.28671089624512
6,11,12.5051326916207,2.81626130092301,-12.3688226856391,-2.53081109888319
6,12,6.56348297753593,2.26582170917788,-6.51172394709632,-2.15809672685945
6,13,16.4087965703444,6.77511359768382,-16.2267088475811,-6.4165260293637
7,8,0.17384797404164,-18.2720127591766,-0.173847974041641,18.7958428139317
7,9,31.6566072978635,7.33567479011518,-31.6566072978635,-6.30107499308992
9,10,5.81167062097118,5.22096234910018,-5.79414503159476,-5.17440741976012
9,14,5.43016286496777,4.14700304548871,-5.37659701644785,-4.03306130901782
10,11,-7.72088919456879,-0.625592580064712,7.76583728369035,0.730811098987046
12,13,2.08024848583564,0.558096726863893,-2.07107787603117,-0.549799508469369
13,14,7.87474823929896,1.16632553784332,-7.77681940262639,-0.96693869095402
1,2,138.658029248636,-16.044233527273,-135.312395251654,20.4096978513918
1,5,67.5201190606546,3.82617550440987,-65.3069867724007,-0.0195702642139625
2,3,66.1256195374893,4.30832971280816,-64.2247687779801,-0.925553501964765
2,4,51.0929385916739,-1.14023144368382,-49.7035446912165,1.73433941778537
2,5,37.6994722465324,1.17568030388027,-36.9533798055222,-2.59097667932129
3,4,-20.9817450181536,2.66601872241596,21.2781685954863,-3.22686939736604
4,5,-56.2740763226927,13.2992448244748,56.7039621608225,-11.9432528661492
4,7,31.7285381038579,-8.36025140815736,-31.7285381038579,10.4341015162374
4,9,18.1954546871259,0.453536563281534,-18.1954546871259,1.21260018922596
5,6,40.7159816501946,12.953799809742,-40.7159816501946,-9.12145774970055
6,11,11.988226678706,2.7177252801145,-11.8628723172802,-2.45521756809525
6,12,6.56580765421332,2.31595296693346,-6.51376927541687,-2.20764658275056
6,13,15.6360057901451,6.67297773233677,-15.4690197618213,-6.34413011465363
7,8,0.161340663164167,-17.6931398012328,-0.161340663164167,18.1833849540527
7,9,31.8777650058427,7.25903828500291,-31.8777650058427,-6.21372108287333
9,10,6.18963088960873,5.29501230877795,-6.170618316915,-5.24450736088042
9,14,6.02890507169675,4.19766884708765,-5.96710885293235,-4.06622001041454
10,11,-7.52739044654806,-0.555492639119574,7.56999173994377,0.655217568095982
12,13,1.69337736496085,0.607646582750391,-1.68697715038414,-0.601855912419079
13,14,8.13687070848239,1.14598602707587,-8.03264572718892,-0.933779989576591
1,2,139.801965499181,-16.3238815052611,-136.40011413094,20.8609857601044
1,5,67.9304225656193,3.89436380813413,-65.6901313856859,0.025543153747673
2,3,65.2597071867666,4.40619335550968,-63.4072426495852,-1.22726946290884
2,4,51.4487913629175,-0.984822830458228,-50.0398488325726,1.63968376766969
2,5,37.8403772901777,1.27831313778741,-37.0884003619433,-2.67480769941972
3,4,-19.7496580966374,2.38022633422556,20.0119230787398,-3.02771896123408
4,5,-57.1460158289461,13.1667545942639,57.5885260405618,-11.7709414848155
4,7,31.9930827902782,-8.36912354553045,-31.9930827902782,10.4774487961911
4,9,18.376415477826,0.490404144851932,-18.376415477826,1.2105778071984
5,6,40.474494563357,12.8202060305778,-40.474494563357,-9.03449788648891
6,11,12.3917921485331,2.67382463428152,-12.2584718436019,-2.39463524018983
6,12,6.65254399408939,2.30124454906439,-6.59934769147585,-2.19052820237518
6,13,15.928500870587,6.65308625327321,-15.7563336674668,-6.3140352850121
7,8,0.0840737515511718,-17.906985016496,-0.0840737515511725,18.4094677883288
7,9,32.3067282104091,7.42953622031973,-32.3067282104091,-6.35410330989339
9,10,6.22541764427981,5.37293156323728,-6.20602004357656,-5.32140382795202
9,14,5.63232008980489,4.24093248369784,-5.57534397971242,-4.11973666396059
10,11,-8.1230661790673,-0.4785961720346,8.17263667702471,0.594635240196464
12,13,1.75175163116049,0.590528202426194,-1.74499352606643,-0.584413726388717
13,14,8.25821164164408,1.09844901147405,-8.15104976156306,-0.880263336017464
1,2,132.224849960921,-14.4566103958429,-129.186516121917,17.8838419878883
1,5,64.2859142394292,3.60810295777936,-62.2791281039537,-0.65935299130807
2,3,63.1680054897175,4.64867435839849,-61.4296900565377,-1.95066338597671
2,4,48.9585212133851,-1.29879510578852,-47.6828721401887,1.54375260818745
2,5,35.8075834426258,0.965312897750857,-35.1346650825309,-2.60827408872337
3,4,-20.1104429469847,1.59280104807327,20.3794242315688,-2.22520653651593
4,5,-55.2951149485477,12.8520557140558,55.7085131465959,-11.5480708361674
4,7,28.1982269395697,-8.51984230309035,-28.1982269395697,10.1875533461937
4,9,16.2997203138502,0.249240517368205,-16.2997203138502,1.08424657453048
5,6,37.0078246039689,13.2156979162049,-37.0078246039689,-9.98161010898593
6,11,11.2256145328247,2.62058017783455,-11.11537678924,-2.38972855434528
6,12,6.07841995752078,2.33454897445694,-6.03290460126391,-2.23981882000189
6,13,13.9668787411164,6.51021191555346,-13.8296811561122,-6.24002704180433
7,8,-0.395957979458314,-17.0604448108818,0.395957979458314,17.5155359683779
7,9,28.9527548244811,6.8728914647507,-28.9527548244811,-6.00867757648078
9,10,6.59998324960716,5.35530423171218,-6.57933746102066,-5.30046081342991
9,14,3.53294454232184,4.11657128963899,-3.49933720907682,-4.04508398916863
10,11,-7.16899535471001,-0.499539186562375,7.20752317075207,0.58972855435273
12,13,1.32829851302554,0.639818820001981,-1.32400433001958,-0.635933606806112
13,14,6.11929538900989,1.07596064861035,-6.05984432316347,-0.954916010829555
1,2,129.223473700555,-13.7072065873571,-126.323360337049,16.7124306698467
1,5,63.0340495760093,3.63558158023875,-61.1037384970941,-1.00371900289867
2,3,61.1879325716365,4.88614881264017,-59.5541088411133,-2.62836389629229
2,4,48.0771374793201,-1.22148778724245,-46.8469501678125,1.32768359511386
2,5,35.2635623224781,0.970043022837586,-34.6107935675632,-2.67536368553651
3,4,-18.9659937384378,0.957853142659033,19.2039894841754,-1.66965173397516
4,5,-53.933977964079,12.3813270134372,54.3265990903795,-11.1428794008145
4,7,27.9984896976546,-8.43435241761253,-27.9984896976546,10.0769440630728
4,9,16.1830331000565,0.294993543047037,-16.1830331000565,1.01899015250217
5,6,35.641739772617,13.2219620892887,-35.641739772617,-10.1967800942437
6,11,10.7557437412474,2.49714362987709,-10.654598420347,-2.28533267675966
6,12,6.15052796449188,2.32618404027029,-6.10410780605307,-2.22957074004873
6,13,13.9693643007416,6.41444093212151,-13.8328417759477,-6.14558546265959
7,8,-0.60459640452607,-17.0343313091123,0.60459640452607,17.4883195060397
7,9,28.7397740870857,6.95738724605173,-28.7397740870857,-6.10409600558289
9,10,3.85611277796894,5.44251310350718,-3.84339627283223,-5.40873301284222
9,14,2.35786188525463,4.18806159402861,-2.33147937080317,-4.13194245110213
10,11,-7.33367449478062,-0.391266987147031,7.3738582290201,0.485332676792082
12,13,1.2528721735584,0.629570740052049,-1.24898784485283,-0.626056347413672
13,14,5.66552672348685,0.971641810080287,-5.61465132045055,-0.868057548893281
1,2,137.858746297904,-15.8483635762022,-134.55211031238,20.0947612162143
1,5,66.7494899235541,3.76728174622241,-64.5864853437653,-0.169100353154275
2,3,63.6119403120916,4.59649165578131,-61.8497216297238,-1.79777571971293
2,4,50.8631085469956,-1.01945836343924,-49.4860840127371,1.57642929912484
2,5,37.0077056599607,1.18223113732812,-36.288543762724,-2.68080179155097
3,4,-18.6742789832002,1.736199330884,18.9071069191443,-2.45921694350468
4,5,-58.1541237853,12.9452021495084,58.6105759883442,-11.5054117172844
4,7,29.4436179215199,-8.53049976029553,-29.4436179215199,10.3410473715173
4,9,17.0443489506513,0.368085255224878,-17.0443489506513,1.09400948884229
5,6,36.6417154059928,12.7553138622868,-36.6417154059928,-9.59714912832387
6,11,11.5782982126437,2.4682445140549,-11.462031525934,-2.22476752956819
6,12,5.82996846867716,2.18003471866522,-5.78837822848091,-2.09347382577934
6,13,15.048855394345,6.51499987993975,-14.8934827596132,-6.20902265958436
7,8,-0.849748000678826,-17.7150418636598,0.849748000678827,18.2076269321877
7,9,30.3966373872182,7.37399449216961,-30.3966373872182,-6.4171656616406
9,10,1.70263169471011,5.50937361178103,-1.69309940590894,-5.48405206498131
9,14,2.29158776706879,4.29714327003485,-2.26442025663659,-4.2393543354848
10,11,-7.8855104714384,-0.31594793502042,7.93199689688193,0.424767529596161
12,13,2.08992202028116,0.493473825780504,-2.08082371390732,-0.485242024775602
13,14,6.46225844823928,0.894264684366449,-6.39663147546678,-0.76064566450871
1,2,138.719545435484,-16.0592922630787,-135.370900378519,20.4339497976841
1,5,65.6834559101076,3.27932510652573,-63.591289460466,0.0199412210282635
2,3,66.5481905167345,4.26110641451445,-64.623486616217,-0.777836346990245
2,4,49.2729656787782,-1.53788791302424,-47.9809914464171,1.8314032783447
2,5,35.331067558448,0.86421259399532,-34.6761233233325,-2.56341687955586
3,4,-23.2212163797199,2.78052013813726,23.5831748372765,-3.17598715474496
4,5,-58.4725185730536,13.6900795891283,58.9348846936966,-12.2316348445383
4,7,25.959522139721,-8.61614151082797,-25.959522139721,10.0532099311403
4,9,15.1030730434322,0.170645798921734,-15.1030730434322,0.973478958170038
5,6,34.0715463636347,13.1751105044159,-34.0715463636347,-10.3824718158063
6,11,10.5464498109604,2.45816333516832,-10.4491634033847,-2.25443342922162
6,12,5.39369808499002,2.21658838481324,-5.35719197590289,-2.14060898715984
6,13,13.5781420304842,6.45761183367207,-13.4475252809954,-6.20038667938785
7,8,-0.463262358547733,-16.9164143979308,0.463262358547733,17.3637415990279
7,9,27.1437530422942,6.86320446735058,-27.1437530422942,-6.09851339059825
9,10,2.12827248511999,5.45073157837106,-2.11849055681403,-5.42474688985004
9,14,2.38083603854317,4.22997292311382,-2.35393920242672,-4.17275974909787
10,11,-6.73250127105544,-0.375253110177077,6.76632615353448,0.454433429223393
12,13,1.78193825705253,0.54060898718278,-1.77510178670549,-0.534423609249741
13,14,5.78374995920262,0.93481028868046,-5.73091694226469,-0.827240250917991
1,2,124.084910865262,-12.4112914825094,-121.413818228505,14.7172814885424
1,5,60.5966932308743,3.79057486231233,-58.8103167788414,-1.75421243432891
2,3,53.8660719568231,5.83148057937804,-52.5884329130846,-5.07431031386592
2,4,46.4830006807082,-0.82098329710327,-45.3326717029411,0.684925898640806
2,5,33.9918925188436,1.15476301979569,-33.3844843544474,-2.99951200897925
3,4,-13.0872008990938,-1.51973948874896,13.2002043536138,0.488943668248287
4,5,-52.6289338979024,11.2507369608523,53.0003101914485,-10.0793020753674
4,7,26.3519891839745,-8.66018303638137,-26.3519891839745,10.1383279168007
4,9,15.2981959085545,0.13557650865281,-15.2981959085545,1.03838612395606
5,6,34.1114891121825,13.2330265187054,-34.1114891121825,-10.4321182375495
6,11,10.1877603238454,2.55911308510212,-10.096223529117,-2.36742358761349
6,12,5.569572306645,2.2233708452126,-5.53096390891704,-2.14301599839144
6,13,14.0983922346635,6.54076972790246,-13.9588316627585,-6.2659313952938
7,8,-0.32895197503331,-16.8781715684314,0.32895197503331,17.3232590963197
7,9,27.3827548025243,6.73984365164122,-27.3827548025243,-5.96417214374172
9,10,3.28871887407114,5.34095772426163,-3.2774837782912,-5.31111284550008
9,14,2.65085204144318,4.14851964559895,-2.62319377750002,-4.08968681258069
10,11,-6.69727215759016,-0.488887154499835,6.73082197972401,0.567423587616817
12,13,1.87608328132805,0.543015998392134,-1.86855965413372,-0.536208907121075
13,14,5.31739229351526,1.00214030242719,-5.27229141203972,-0.910313187402811
1,2,119.166597007245,-11.1556566294497,-116.705677944362,12.8199556981164
1,5,57.8492245469535,3.6635832568817,-56.2201270827026,-2.28140628751909
2,3,52.2401042154981,6.05580617497877,-51.0350938830842,-5.60462241682855
2,4,44.0289195485885,-0.919034669594672,-42.9968922862347,0.41977722034773
2,5,32.2174774434369,1.05606688895118,-31.6716458488296,-3.09228574186652
3,4,-13.8319876235228,-1.93744190878031,13.958751560545,0.940169448810343
4,5,-49.8452407099919,10.8880542776237,50.1782133594771,-9.83775627988433
4,7,25.369490543402,-8.4921585736803,-25.369490543402,9.86385494728048
4,9,14.6715926368653,0.144157626999011,-14.6715926368653,0.933041984105174
5,6,32.8697182401053,13.6114483094537,-32.8697182401053,-10.9683674565046
6,11,9.69316578910652,2.51730693381469,-9.60996243205002,-2.34306869714867
6,12,5.30309454833531,2.21700691142406,-5.26762689043908,-2.14318882041085
6,13,13.5260001921738,6.5158140520316,-13.3957637243739,-6.25933779110503
7,8,0.228085790187439,-16.4125022460273,-0.22808579018744,16.832662549629
7,9,26.0508896792157,6.54864729888655,-26.0508896792157,-5.84591866112612
9,10,3.76526697070722,5.36024055020402,-3.75303519072274,-5.32774808215346
9,14,2.95484318563458,4.15480035063979,-2.92523462548708,-4.09181897629725
10,11,-6.36392179272137,-0.472251917822443,6.39417387136881,0.543068697174239
12,13,1.8474017821173,0.54318882041095,-1.84009277442662,-0.536575908690815
13,14,5.19630316834783,0.995913699796204,-5.15321327027409,-0.908181023685391
1,2,110.982089879371,-9.03298354670392,-108.85128529062,9.68939440926039
1,5,55.1832857269524,3.87595299962545,-53.6977565824906,-3.08775083022929
2,3,48.9423157278444,6.52690188160391,-47.8773673630385,-6.66580256114983
2,4,42.9985842138168,-0.765198524841081,-42.0141057179113,0.121032430908225
2,5,31.6727333427807,1.05020898963904,-31.1450702009221,-3.14282372305759
3,4,-11.4734119537801,-3.02444056589445,11.5635798880277,1.93352523265741
4,5,-47.8880904170548,10.0296797916648,48.1941897161009,-9.06414859444898
4,7,25.3742143831483,-8.39386866051726,-25.3742143831483,9.76235453150172
4,9,14.7947656499628,0.209631205408874,-14.7947656499628,0.88545407153269
5,6,32.2754635167566,13.6947231478065,-32.2754635167566,-11.129043006524
6,11,9.70477792748086,2.45710330582829,-9.62163614767554,-2.28299401962826
6,12,4.9083658234609,2.17781186428109,-4.87741028180021,-2.11338474596508
6,13,13.0126261540759,6.48656254585944,-12.8904812490736,-6.24602109801898
7,8,-0.200387077557288,-16.4202227732935,0.200387077557288,16.8407702572974
7,9,26.6704175886036,6.65786824199417,-26.6704175886036,-5.92190554471725
9,10,3.94073515878286,5.43508286842137,-3.92788495074162,-5.4009476097139
9,14,2.55855987437645,4.19913188593252,-2.53101248235613,-4.14053489234859
10,11,-6.93470553097133,-0.399052390275398,6.97056438809754,0.482994019626167
12,13,1.96837448533554,0.513384745966227,-1.960225945002,-0.506012257093022
13,14,5.35250943306757,0.952033355135294,-5.30704454442317,-0.859465107630333
1,2,115.641497279505,-10.2465021153525,-113.325770596497,11.4675074215223
1,5,58.0106162764825,4.10288353952285,-56.369718800492,-2.66702845041939
2,3,50.0035385034258,6.37294547967345,-48.8945783862256,-6.32642358800234
2,4,45.2920445416232,-0.524169157301211,-44.1995035061453,0.212777972923889
2,5,33.6467921881424,1.25254951216478,-33.0512416876358,-3.13347348860426
3,4,-10.2959673862064,-2.67170099421286,10.3682802789687,1.53705381674936
4,5,-49.2189934367858,10.1004728396181,49.5426918907594,-9.079428502777
4,7,28.4778999690708,-8.33010647023239,-28.4778999690709,10.0214163534111
4,9,16.525584980704,0.379801841182758,-16.525584980704,0.990716837313158
5,6,34.7966871725422,13.2799304421859,-34.7966871725422,-10.3775868796285
6,11,10.4674812149717,2.45105447497173,-10.3716004181269,-2.25026809370799
6,12,5.42870501004849,2.16755708141771,-5.3920229485839,-2.09121147777882
6,13,14.2980222262578,6.50963028204359,-14.1554211499687,-6.22880424715052
7,8,-0.0429776007997651,-17.1380583763386,0.0429776007997658,17.5971695684886
7,9,29.5717795350351,7.11664202303613,-29.5717795350351,-6.21351807566375
9,10,2.44509751456431,5.48236414168979,-2.43479166420324,-5.45498770800509
9,14,2.69229573959857,4.27317544713551,-2.66314415241775,-4.21116611551763
10,11,-7.76154166610565,-0.345012291993076,7.8065056819894,0.450268093709016
12,13,2.1038149905407,0.491211477811082,-2.09461448822881,-0.482887213814613
13,14,6.19158060654606,0.911691461074637,-6.13123911586072,-0.788833884357187
1,2,110.231457712471,-8.83622530392079,-108.129698739897,9.40395561388934
1,5,55.0079299361167,4.02993796483228,-53.530697653692,-3.27456330984465
2,3,48.1469549589269,6.64375755170111,-47.1143321348566,-6.91884651172035
2,4,42.3718935679703,-0.576741180568089,-41.4156467636377,-0.152910536584592
2,5,31.7304593344587,1.20162097166732,-31.2004113031164,-3.28595372375537
3,4,-11.2482409770222,-3.08700909585743,11.3352455808585,1.98808633218153
4,5,-45.1012177121679,9.65056702249594,45.3732530056726,-8.79248416036242
4,7,28.5486186664466,-8.04320872338686,-28.5486186664465,9.7287561108185
4,9,16.496250746762,0.457465905476317,-16.496250746762,0.904894661889261
5,6,34.9533277525345,13.7530011941248,-34.9533277525345,-10.8066019658474
6,11,9.99678492324748,2.45212041649817,-9.90889079847582,-2.26805912552024
6,12,5.62148613484404,2.20551781773515,-5.58233892387987,-2.12404155024882
6,13,14.3302700495351,6.5144282837322,-14.1870994618064,-6.23248070303045
7,8,0.0519762312216308,-16.6724273951579,-0.0519762312216305,17.1062827409379
7,9,29.2591364104284,6.94367128445667,-29.2591364104284,-6.06219486684377
9,10,3.38827863490995,5.45675312774082,-3.37650099362184,-5.42546703252405
9,14,4.08470315347923,4.27207700344598,-4.0448514108929,-4.18730700769039
10,11,-7.31889549453648,-0.374532967466753,7.35884874735224,0.468059125520674
12,13,1.9374854722979,0.524041550249033,-1.92953969882875,-0.516852517110275
13,14,6.53126461632036,0.949333220141577,-6.4641537774519,-0.812692992311456
1,2,111.204372941164,-9.09118199061739,-109.064927415319,9.77397490930888
1,5,55.5945192993007,4.21990017596169,-54.0848307832277,-3.32767807804573
2,3,46.4100324343162,6.90332929545092,-45.4460341675342,-7.46753516558613
2,4,42.563758253387,-0.269843687629522,-41.5983716723918,-0.429948970774311
2,5,32.1625022956433,1.42065397369801,-31.6173271548379,-3.45678531901119
3,4,-9.26127366730911,-3.53686995205372,9.32308018103368,2.3744346138263
4,5,-44.1335663336731,9.22109608413517,44.3938347797586,-8.40012947255013
4,7,30.3800936326132,-7.89566823140364,-30.3800936326132,9.78576321096152
4,9,17.6843363234617,0.630086504231556,-17.6843363234617,0.938241753344899
5,6,36.3069058154065,13.584592869645,-36.3069058154064,-10.4428831989981
6,11,10.6641235093456,2.42751313762342,-10.5648907296503,-2.21970728500834
6,12,5.90277636080787,2.19447078890606,-5.860201265628,-2.10586013803987
6,13,15.071685459648,6.52109934724852,-14.9158695712812,-6.21424922211557
7,8,-0.469893115873348,-17.086052945086,0.469893115873348,17.5426482560378
7,9,31.8235474325964,7.30028973430201,-31.8235474325964,-6.25979586555034
9,10,2.84624742616877,5.51886031704437,-2.83521903613583,-5.48956453088331
9,14,4.09855848699966,4.33419155592712,-4.05789070758974,-4.24768574051641
10,11,-7.90857761153527,-0.310435469113264,7.95525722050078,0.419707285006088
12,13,2.03266242340228,0.50586013804321,-2.02400354244298,-0.498025912413359
13,14,7.07931032091034,0.912275134534405,-7.00074554770005,-0.752314259482375
1,2,116.89862008171,-10.5716078757219,-114.531636981798,11.949106586856
1,5,57.9152852889881,4.19508732423049,-56.2790889969124,-2.77776796615433
2,3,47.4240711088995,6.75105748517167,-46.4203371208413,-7.14785580601866
2,4,44.4486029248998,-0.215519850691959,-43.3958510676533,-0.21601638249661
2,5,33.1346833654496,1.4933414742461,-32.5561488352121,-3.42560607319585
3,4,-8.45816174289621,-3.32152549024632,8.50983469314799,2.13441913758495
4,5,-47.8552841339282,9.64867961796444,48.1609654936604,-8.6844667297005
4,7,29.8532502142086,-8.17554600517079,-29.8532502142086,10.0166860417623
4,9,17.3417665490205,0.50846363214811,-17.3417665490205,1.00177433845669
5,6,35.9857734269897,13.2878407690782,-35.9857734269897,-10.20791507081
6,11,10.6678866622252,2.46563051337044,-10.5684325561414,-2.25736117561452
6,12,6.23880145041952,2.20353186659043,-6.1918036506292,-2.1057163335633
6,13,15.8271026732758,6.56846054260776,-15.6574423660758,-6.23434643498946
7,8,-0.407873813790365,-17.3293213176183,0.407873813790365,17.799283238507
7,9,31.1036054071305,7.31263527587825,-31.1036054071305,-6.31540478371526
9,10,2.43354903892108,5.48527359283527,-2.42324071658841,-5.45789059261173
9,14,4.62616927490984,4.34170322034605,-4.58012646007661,-4.2437639844511
10,11,-8.11879104357671,-0.34210940734811,8.16802521647216,0.457361175636097
12,13,2.08632404867807,0.505716333563305,-2.07722239538563,-0.497481504393954
13,14,7.416522128461,0.931827939390069,-7.33028016666534,-0.756236015537473
1,2,115.392385909963,-10.1819629563542,-113.08674743757,11.3721674667507
1,5,58.1423601140159,4.3731572632661,-56.4922841771485,-2.89631679276374
2,3,48.4455960482267,6.59973308239788,-47.4009020212836,-6.82396577442978
2,4,45.0493225080373,-0.143359077185965,-43.9678328357243,-0.199649870788469
2,5,33.9368773684972,1.53837392767462,-33.3301234657848,-3.38291436534982
3,4,-8.90157082109606,-2.91363079797104,8.95697939352375,1.73655948855215
4,5,-47.0576220715139,9.52394328427705,47.3535083987579,-8.59062693669326
4,7,32.5458275462362,-7.89794335824084,-32.5458275462362,10.0550103281742
4,9,18.8307859577657,0.737090456292595,-18.8307859577657,1.04616602759299
5,6,38.3957822567439,13.2698580948557,-38.3957822567439,-9.81275254131112
