x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
1.06,1.045,1.01,1.019404553,1.020869644,1.07,1.061216097,1.09,1.054953772,1.04889345,1.055941906,1.053813333,1.046159656,1.027457316,122.4390815,60.44271446,40.65579465,43.39680239,34.54351747,-2.513489338,-38.29324298,34.06009881,19.76894779,46.92174984,8.57926772,9.337085058,23.79053469,-0.537532844,35.27959534,8.560719847,14.59929864,-5.452529547,3.139828416,8.059733189
1.06,1.045,1.01,1.020529405,1.021982376,1.07,1.061707747,1.09,1.055293511,1.048773935,1.055576613,1.054757205,1.04853809,1.030245254,121.4767364,58.33313571,39.73878938,40.97399989,32.16689274,-3.808971969,-37.41369502,33.01922238,19.19507219,43.83871974,9.724138255,8.452126176,20.71410872,-0.960288813,34.42347365,9.192866033,12.30887306,-5.892976355,2.400802934,8.280478486
1.06,1.045,1.01,1.020231329,1.021698545,1.07,1.061339593,1.09,1.054787371,1.048338493,1.055064996,1.05428246,1.04828999,1.03043666,125.0945886,59.51531716,40.41845975,41.36336381,32.43801407,-4.195543776,-38.0389975,34.41326669,19.88326246,44.88011856,10.28191374,8.810121491,21.15024144,-0.06347229,35.42848712,8.730513155,11.75559805,-5.987425191,2.368777173,8.154682619
1.06,1.045,1.01,1.019772462,1.021324475,1.07,1.061075022,1.09,1.054467692,1.04861052,1.055424925,1.054714487,1.047602173,1.027837816,125.1573612,59.87191514,38.77153617,41.60239691,32.77578535,-2.21243224,-37.7334945,34.88097817,19.94604509,44.66724668,9.699883836,8.620150504,22.04280586,0.59117629,34.27552713,7.019245456,13.38394877,-5.887774499,2.950236814,9.221265906
1.06,1.045,1.01,1.019465348,1.021134113,1.07,1.060661171,1.09,1.05384666,1.047742548,1.054674989,1.055049249,1.047983014,1.028076084,126.3924309,59.42402677,34.17524107,40.37000981,31.99716597,1.403084175,-36.11823843,35.89102539,20.46478874,44.64928894,10.81936633,8.431470314,21.3720438,0.117310942,35.34211008,7.493322453,12.63717148,-6.357107309,2.854590854,9.412548584
1.06,1.045,1.01,1.018430698,1.020408512,1.07,1.059507102,1.09,1.052138602,1.04600584,1.05342992,1.055549428,1.048172343,1.026500578,136.6544149,62.37837025,34.70187854,41.4415726,32.40322855,1.86808604,-38.99481409,38.02874177,21.65643634,45.14519048,12.53050577,8.084462934,21.22562544,-0.02370224,36.94894199,7.04063307,12.19910852,-7.414968845,3.143324444,10.79992376
1.06,1.045,1.01,1.01853717,1.020540451,1.07,1.059665421,1.09,1.05235259,1.046540181,1.053831874,1.05556445,1.048413455,1.026608724,144.8991924,64.3686493,37.62766946,41.80613262,31.94088328,-0.786871638,-41.80001437,37.85497892,21.17763906,44.89064759,12.14868824,7.994507567,20.97000287,0.682962395,35.50540066,5.925035067,12.14576962,-7.264416975,3.025919446,10.98529373
1.06,1.045,1.01,1.019003135,1.021047,1.07,1.06008897,1.09,1.052879639,1.04651096,1.054322406,1.055791834,1.048844262,1.028354356,135.8645183,61.72220184,36.23480766,41.14716945,31.75608937,0.047032828,-40.53630998,36.71824511,20.47344959,43.17876126,11.65818462,7.818353983,20.43865971,1.244338516,34.0185439,7.56797386,11.22528952,-8.124129159,2.919591312,10.22083895
1.06,1.045,1.01,1.018752531,1.020834307,1.07,1.059579424,1.09,1.052118731,1.04494656,1.053018256,1.055714322,1.048989586,1.028999513,127.317884,60.01396304,35.97027659,41.59118429,32.40380615,0.738518903,-39.08064692,38.3637827,21.47407144,44.34533703,13.39200422,7.921255974,20.33180258,1.113086648,36.0242543,9.812763051,10.10504958,-8.717019531,2.7765968,10.06432476
1.06,1.045,1.01,1.018288501,1.020230421,1.07,1.059352437,1.09,1.051977875,1.044246613,1.052558518,1.055217322,1.047037756,1.025777607,129.7155265,61.59948604,37.66592751,42.84875418,33.68420994,0.071214041,-39.32104142,39.05557791,21.96323355,46.90794353,13.26799337,8.387083034,22.76074178,1.18446051,36.9132944,12.33462029,12.77822097,-8.364143231,3.513796373,10.40177607
1.06,1.045,1.01,1.01692719,1.018989947,1.07,1.058055962,1.09,1.050244388,1.04180924,1.051273645,1.054629869,1.046251493,1.021594087,136.9659056,64.62291331,37.61497129,44.33185764,34.90156202,1.650109013,-40.07593508,41.66734542,23.37577647,49.54987818,14.52129261,8.844710363,23.70010262,1.004426083,39.70703159,14.65107941,14.57582298,-9.541635636,3.546155792,12.29104078
1.06,1.045,1.01,1.016430381,1.018263728,1.07,1.057882911,1.09,1.050232322,1.041671866,1.05091238,1.053860153,1.045592798,1.024643491,146.2755949,67.76376167,39.08816368,45.21296588,35.73513218,1.020061016,-40.15337888,42.45476613,23.87747889,51.04363051,14.79396476,9.457565275,24.95915587,0.89988257,40.42036994,15.35254717,12.52629158,-9.129437955,3.592225233,10.05584456
1.06,1.045,1.01,1.016066427,1.018026249,1.07,1.057531859,1.09,1.049733001,1.042203769,1.051383456,1.054060154,1.045551094,1.02316793,141.1763922,66.74754206,36.96244023,45.46531213,36.20019063,3.392531825,-39.06522876,43.05588117,24.1683067,50.52447853,14.272653,9.279498408,24.97772625,1.390288391,40.45978147,11.88973696,12.96754165,-9.142819764,3.637978811,10.93329568
1.06,1.045,1.01,1.015051903,1.017261728,1.07,1.05642951,1.09,1.04819455,1.040204043,1.050324941,1.054709255,1.045639519,1.023439765,132.6938703,65.479804,33.95516501,46.2802892,37.5503835,7.333026735,-37.43264369,45.24579751,25.2332168,50.95622646,15.58692923,9.001448871,24.91553459,1.31239114,42.48833969,12.8718131,11.47538289,-10.59722679,3.979298933,11.06996647
1.06,1.045,1.01,1.014217024,1.016654111,1.07,1.05559329,1.09,1.047055487,1.038810235,1.049660631,1.054867357,1.045445935,1.022491312,127.4920266,65.38301112,35.87203561,48.24808938,39.22413588,7.333196441,-38.65722208,46.66310754,26.16936418,52.11918482,16.40542913,8.936837299,25.08472585,1.280823358,44.14911915,13.57323085,11.06946826,-11.65628263,4.199605371,11.4547521
1.06,1.045,1.01,1.012526365,1.01501775,1.07,1.05436488,1.09,1.045639103,1.03741319,1.048609767,1.053917708,1.0445999,1.02065762,135.1626629,69.61089187,38.62206063,51.48376207,41.87908134,7.547556313,-40.69414678,48.6813201,27.32267252,55.14263685,17.23843223,9.468822541,26.23639403,1.038496655,46.6147409,13.79973863,11.65262744,-11.65443676,4.111939691,11.91516205
1.06,1.045,1.01,1.012582179,1.015224524,1.07,1.054491324,1.09,1.045856861,1.038336666,1.04908867,1.054107821,1.044529694,1.022196212,129.4238174,68.03061355,37.59525935,51.37302576,41.75769369,8.472853374,-40.61945735,48.62223571,27.23034186,54.7371862,16.68591315,9.552685898,26.46189812,1.452099937,46.18314118,11.52454872,10.63766907,-11.16698047,4.248577416,11.03973112
1.06,1.045,1.01,1.013994709,1.01655711,1.07,1.055256304,1.09,1.046513797,1.039196205,1.049397432,1.054849181,1.047253359,1.02699123,125.7705832,65.54493178,37.66414427,49.2113835,39.9147839,6.334214317,-39.74678072,47.00725921,26.36401271,50.73845432,17.29386758,8.791313877,22.89554909,1.523216742,44.69667059,9.7649314,6.950579249,-11.47965388,3.24362945,10.31494889
1.06,1.045,1.01,1.01420535,1.016910237,1.07,1.055587468,1.09,1.046968111,1.039381933,1.049551781,1.05526149,1.046985913,1.026026559,122.3106021,64.15369863,36.25623104,48.74088917,39.36849597,7.406897912,-40.11468468,45.99881001,25.74308923,50.18002128,16.97436152,8.49854826,23.21974026,1.796488063,43.67524396,10.73701617,7.998640833,-11.31669979,3.632920565,10.64958029
1.06,1.045,1.01,1.012518953,1.01551774,1.07,1.054047362,1.09,1.044961356,1.037514371,1.048073532,1.055430621,1.047014668,1.025065946,123.664985,65.88113382,34.42645183,50.57730992,41.1057209,10.86373537,-40.3984873,48.51529219,27.38473816,52.03150158,18.54486631,8.221596563,23.16546073,1.2464022,46.71649357,10.21980496,7.110023458,-11.84980668,3.702709679,11.28528571
1.06,1.045,1.01,1.012254596,1.015340695,1.07,1.053799297,1.09,1.044648705,1.037006297,1.047843778,1.055426097,1.046957503,1.02464663,120.7297919,65.53000587,35.10317208,51.20186564,41.58690837,11.02809642,-40.74898528,49.18185451,27.77208233,52.6176093,18.70789619,8.387816786,23.13996534,1.417770327,47.09699349,10.85450289,7.255240903,-12.20351532,3.711836003,11.51860191
1.06,1.045,1.01,1.012413701,1.015485995,1.07,1.053751272,1.09,1.044510205,1.037553283,1.048387906,1.055505329,1.04679604,1.023530294,121.12482,65.02299755,33.49479559,50.32136639,40.98446664,11.61482852,-39.92171293,49.2120079,27.78557071,52.37852482,18.23995324,8.316283651,23.37661932,0.908504287,47.87119404,8.573407741,7.891931888,-12.28353621,3.875624394,12.15766126
1.06,1.045,1.01,1.010269922,1.013654199,1.07,1.052218437,1.09,1.042651398,1.034786138,1.047242103,1.055337409,1.046222525,1.022209377,130.9383956,69.85673273,35.55687298,53.74218643,43.71168328,13.28391002,-43.5215594,51.08315255,28.83184273,54.6490201,19.1758389,8.488587376,24.10456254,1.034504713,49.19695924,11.65964902,7.562225479,-14.09611457,4.108891976,12.41554564
1.06,1.045,1.01,1.011658535,1.014793745,1.07,1.053575834,1.09,1.044491592,1.037455533,1.048808498,1.055068822,1.046318718,1.022111789,126.9636745,67.64548118,35.21436401,52.04943981,42.26725511,11.71265037,-42.21881961,49.17327734,27.66798522,53.44663777,17.49312113,8.591081508,23.9794834,0.972291611,46.98371953,9.319714793,9.187329536,-12.4547254,3.853531956,12.45962512
1.06,1.045,1.01,1.012225828,1.015247703,1.07,1.054160725,1.09,1.045228255,1.037442072,1.048602534,1.055173377,1.046649966,1.021881391,128.9684754,68.00308263,37.12437861,51.88425077,41.8267737,9.697147202,-42.86382567,47.92709987,26.85650849,52.33917409,17.68451078,8.578221879,23.43445473,1.038330133,45.15554342,11.67923961,10.08914556,-12.33867533,3.677863544,12.81623549
1.06,1.045,1.01,1.013763065,1.016408282,1.07,1.054705716,1.09,1.045620392,1.036374379,1.047580998,1.055551418,1.04756338,1.023147411,117.6504221,63.75597299,37.26621911,49.50977406,40.4742878,7.068662212,-38.70784863,48.30502025,27.0071903,51.69619252,19.19969405,8.205210586,22.09679212,1.107256802,45.60671426,15.822767,9.140831827,-12.85048404,3.485175286,12.7076702
1.06,1.045,1.01,1.014496899,1.016951323,1.07,1.055554577,1.09,1.046768525,1.038382871,1.04805105,1.056016171,1.048397228,1.023536138,114.9567976,62.68553909,36.53718436,48.73313845,39.96221404,7.049900991,-37.245975,46.16167137,25.95391063,49.73854462,18.68909282,7.640005789,20.92512195,0.344478878,44.04911146,13.21374198,9.804225479,-10.80712409,3.203582936,12.97510179
1.06,1.045,1.01,1.017053684,1.019302482,1.07,1.058083132,1.09,1.050145319,1.040875625,1.04974037,1.05699267,1.048523836,1.024838564,100.0921461,55.94000634,31.44920195,44.29065429,36.41909638,7.900638682,-33.74021495,40.80237274,23.07573812,46.17657689,16.65017263,7.033318693,20.4797744,0.11730494,39.35588132,16.73075888,11.8916324,-9.460190478,3.585590854,12.04955369
1.06,1.045,1.01,1.016644739,1.018917347,1.07,1.057439751,1.09,1.049219834,1.040644952,1.049578987,1.056741643,1.047614507,1.022536813,108.624943,58.15636678,33.23060353,44.54227318,36.4659134,6.358042195,-35.11614556,42.75073021,24.13224248,47.97931123,16.74851449,7.311612807,21.70447804,0.342963633,41.16173935,14.40883609,12.64340384,-9.532703287,4.126930098,12.86812076
1.06,1.045,1.01,1.015276269,1.017804453,1.07,1.056215539,1.09,1.047622046,1.038603127,1.048155232,1.056456728,1.047699821,1.022851226,119.9145493,62.19182788,35.2631366,46.7148355,37.66437798,6.381099325,-38.52853666,45.00154128,25.43306574,49.92422599,18.448936,7.581029989,21.73399631,0.294144697,43.34146272,15.46910687,11.1626105,-10.45350241,3.908899639,12.81564324
1.06,1.045,1.01,1.014998439,1.017589478,1.07,1.056185204,1.09,1.04769569,1.039077821,1.048241751,1.056243284,1.047025882,1.023412023,122.1638829,63.08126074,35.81717174,47.30690114,38.10517208,6.415707822,-39.66351214,44.85811049,25.28940727,50.42713805,18.1871555,7.781506111,22.76971713,0.049311827,43.26553881,14.4084007,10.83140972,-9.854787034,4.152413393,12.09733002
1.06,1.045,1.01,1.01670671,1.019069296,1.07,1.058073047,1.09,1.05029062,1.041064777,1.049252032,1.056566619,1.048055613,1.026548396,113.8891707,59.49611875,34.06631929,45.0711931,36.34243365,5.932851435,-37.77910423,40.76908669,22.96406814,47.36660336,16.99761778,7.382720349,21.18124111,0.150333378,38.99346377,16.72014628,10.72135414,-8.378782606,3.720022341,10.57305236
1.06,1.045,1.01,1.017167385,1.019495388,1.07,1.058659359,1.09,1.05111752,1.042434209,1.050065584,1.057042393,1.047908151,1.025480529,116.6440508,59.75565419,34.88832918,44.6251967,35.60107039,4.93270011,-38.81385381,39.46396163,22.13078132,46.65029013,15.96713698,6.982903798,21.22626763,0.663482429,36.94562087,15.28245303,12.36972902,-7.558819786,4.062261481,11.10027058
1.06,1.045,1.01,1.018053181,1.020171301,1.07,1.059288059,1.09,1.051899963,1.04336126,1.050463117,1.057553106,1.048412984,1.027576574,118.5226322,59.24700969,35.99505382,43.36743888,34.42764684,2.575465096,-38.32812129,38.66446997,21.64825375,45.84245783,15.69666414,6.694309872,20.59333407,0.71892823,36.18979249,14.69622001,11.23418926,-6.999332004,4.130153998,10.17071008
1.06,1.045,1.01,1.017322166,1.019526765,1.07,1.058899516,1.09,1.051546602,1.042838872,1.049301486,1.057314208,1.048335605,1.026806448,119.2974278,60.27820792,35.21921636,44.49143551,35.46214618,4.243855554,-38.59676716,39.63770552,21.99195782,47.34205582,16.76086985,6.728950718,20.55493645,0.699778594,36.49769143,15.60396364,11.77276584,-5.863172682,3.944271945,10.33352942
1.06,1.045,1.01,1.017306734,1.019674803,1.07,1.058984521,1.09,1.051609422,1.043284219,1.050446395,1.057791998,1.049099031,1.027916796,116.0419139,59.7634054,35.85983038,45.06387281,35.81576482,4.214145553,-39.87357203,38.34990384,21.42571311,45.48354468,15.72656416,6.398277653,19.42435593,0.570882972,35.73136446,14.05409283,10.81588309,-7.031660282,3.875268545,10.32900619
1.06,1.045,1.01,1.016259676,1.018839217,1.07,1.058216213,1.09,1.050621368,1.043720289,1.0509649,1.05766737,1.048198764,1.023708209,122.7181014,62.65687042,37.48891184,47.10695031,37.18392349,4.45182588,-42.61163293,39.2644275,21.84870012,46.11427084,15.07144092,6.465762129,20.57041034,0.94891444,36.5665145,9.718278749,13.06531137,-6.966617164,4.277757837,12.40107281
1.06,1.045,1.01,1.014978398,1.017593695,1.07,1.05728607,1.09,1.049497532,1.042898474,1.050627232,1.05700811,1.046876878,1.018692445,130.2431703,65.62289551,37.25674814,48.75062383,38.51112647,6.27137827,-43.10066365,40.92143201,22.74365989,48.25497431,15.01351821,7.107156301,22.2391777,1.294725706,37.62000528,9.124444298,16.13814538,-7.110128603,4.514917394,14.37143028
1.06,1.045,1.01,1.014837841,1.017535879,1.07,1.057152406,1.09,1.049334104,1.042542549,1.050166575,1.056163574,1.045136823,1.012775251,130.2983267,65.32395045,35.53765512,48.16687048,38.09973843,7.582676656,-42.97996147,41.30590569,23.02089866,50.27909799,15.00691394,7.671697727,24.24772861,1.936523711,37.86845713,10.62432577,20.74284776,-6.327938286,4.927906142,16.2524752
1.06,1.045,1.01,1.015640444,1.018157696,1.07,1.057917457,1.09,1.050368748,1.043951169,1.051029023,1.056392017,1.045271578,1.013507347,131.4792413,64.99367393,36.35638232,47.23079953,37.22813567,5.793826763,-42.77073681,40.05147389,22.17679269,49.43164064,13.82741795,7.577381313,24.05416438,2.391105638,36.20650894,9.541393512,21.16510097,-5.554855132,4.954521668,15.87315927
1.06,1.045,1.01,1.014778438,1.017239879,1.07,1.057097548,1.09,1.049213242,1.042412559,1.05009765,1.056049127,1.044024729,1.007380236,134.2327859,66.94205971,37.76335591,48.84841685,38.76537673,5.905316864,-42.87224686,40.96563073,22.77796116,51.0882948,14.51008142,7.792332469,25.29320546,2.24329761,37.80069583,11.291097,24.85844112,-5.77406972,5.44970404,18.41286348
1.06,1.045,1.01,1.014648797,1.016970323,1.07,1.056754065,1.09,1.04870106,1.041451222,1.049619283,1.05569111,1.043304266,1.003820333,126.5074604,65.03295754,34.45581787,48.16959611,38.949641,8.531439656,-38.89162264,42.40545327,23.53940653,52.41678208,14.6426036,7.971470797,26.0217855,2.944526864,38.64382062,13.15100487,27.19341465,-5.977378219,5.566623187,19.71468061
1.06,1.045,1.01,1.016937864,1.019076101,1.07,1.05853072,1.09,1.050842461,1.042661541,1.05099548,1.057081714,1.046406393,1.011877895,117.7874369,60.73006857,34.88235824,45.34076139,36.59572067,5.307065618,-37.59192636,38.70370456,21.44025317,46.71100259,14.07654818,6.882809187,22.15516834,2.715359045,34.86183363,14.76686162,22.52612735,-7.383735453,4.817325319,17.56766259
1.06,1.045,1.01,1.015418783,1.017653576,1.07,1.056870601,1.09,1.048517766,1.04016673,1.049894682,1.055909,1.044576862,1.004885567,127.6740019,64.53909656,36.48887277,47.08463872,38.06965012,5.454520161,-38.85536499,42.58406875,23.29699254,50.25050604,15.02251956,7.82394449,24.51282726,3.35899319,37.78325465,15.74075845,25.86518252,-8.777076148,4.988823428,20.26534798
1.06,1.045,1.01,1.013979604,1.016263179,1.07,1.05580579,1.09,1.047240146,1.038394138,1.048812737,1.055624242,1.043625377,1.003481534,127.1228947,66.63126554,37.35080085,49.77100092,40.6969766,7.319188783,-38.84787835,44.22491349,24.50334068,52.36291943,15.84517159,8.053144913,25.63526438,2.890750836,40.13396175,17.52279511,25.93942722,-9.396474714,5.373560183,20.32115433
1.06,1.045,1.01,1.014555054,1.016822324,1.07,1.056156327,1.09,1.047643268,1.038673608,1.049138334,1.05631654,1.044243625,1.006391027,127.0633238,65.47821389,35.6341406,48.16774766,39.341036,7.533555642,-38.0615176,43.82727015,24.25793382,51.29168113,15.92987265,7.602001802,25.004795,2.693207109,39.97515317,17.39253369,23.9779957,-9.743794105,5.454567948,19.33536221
1.06,1.045,1.01,1.0164378,1.018425736,1.07,1.057942779,1.09,1.050042217,1.040628591,1.050514728,1.05681418,1.045719423,1.013018403,127.2556986,63.57569188,36.04931127,45.75330717,36.99374706,4.535896896,-37.52864759,40.58364908,22.34115238,48.0397956,14.66627453,7.281820464,23.33161316,2.242514057,36.34600868,18.5311049,21.09124346,-9.409220878,4.976094518,16.58256224
1.06,1.045,1.01,1.016058069,1.018126959,1.07,1.057865179,1.09,1.049938716,1.040425142,1.050527382,1.057215184,1.046907625,1.013123645,130.5779094,64.83037539,34.77959297,46.10249345,37.30420894,6.350753038,-37.93984439,39.34410071,21.68161722,46.05094674,14.84519541,6.782090515,21.61860155,2.680791473,34.88703464,18.71166505,20.71701841,-9.818037395,4.588947063,17.28229412
1.06,1.045,1.01,1.016174708,1.018115482,1.07,1.058187733,1.09,1.050440976,1.041277292,1.051515003,1.057523878,1.047301825,1.014578173,137.5260091,66.62064145,35.81231326,46.19791676,37.26887153,5.443741576,-38.58145533,38.27021702,20.94920666,44.93263861,13.70364625,6.544982813,21.04446347,2.947651153,33.72419877,17.61935923,20.11659872,-10.05408515,4.559548292,16.6867386
1.06,1.045,1.01,1.013506166,1.015523462,1.07,1.055360936,1.09,1.046558834,1.03630367,1.048527459,1.056130959,1.043993825,1.003101398,150.1632253,72.17100374,36.58404408,49.18711787,40.08317033,7.365045866,-38.95509161,44.36337205,24.58053126,51.91200274,16.13195851,7.692529157,25.03342074,2.573374554,40.1720939,21.6646591,25.61963919,-11.62504881,5.408921752,20.84851279
1.06,1.045,1.01,1.012161362,1.014371078,1.07,1.053971521,1.09,1.044596766,1.034461746,1.047783409,1.055661684,1.042583842,0.996165471,153.2611571,73.9963662,36.52438721,50.62285224,41.36592367,8.997563869,-39.67161629,46.79793076,25.74300046,54.15057502,16.50033711,8.001781584,26.55807318,3.213504184,41.70065305,21.62181389,29.05825163,-12.70538402,5.876316164,23.71263352
1.06,1.045,1.01,1.010219573,1.012578416,1.07,1.052324452,1.09,1.0424774,1.032356785,1.046530112,1.054470081,1.040022753,0.987948825,158.6082311,77.12905892,36.870815,53.17614555,43.58040999,11.32539681,-40.76581699,49.0265494,27.22904793,58.78583795,16.74204622,8.774537664,29.1924372,2.437244787,45.03954654,22.89181025,33.6547028,-12.48411095,6.410746307,26.01232388
1.06,1.045,1.01,1.009382105,1.011811444,1.07,1.05151456,1.09,1.041464096,1.03034635,1.044859666,1.053789146,1.039706696,0.987225615,154.7622561,77.02378747,35.78624751,53.96819319,44.73127137,13.21727746,-39.73028646,50.85575299,28.19196776,60.9171115,18.32411785,9.27105921,29.54531961,2.083765269,46.79396007,26.15065738,33.57451713,-12.74862883,6.230285203,26.08055009
1.06,1.045,1.01,1.01074608,1.013013109,1.07,1.052848489,1.09,1.04331434,1.033155113,1.046940123,1.054484349,1.040024066,0.989943287,144.0111704,73.34087786,34.74601356,52.41640058,43.66537212,12.61593881,-37.72328317,49.18285351,27.21233818,59.13376376,16.32529947,8.829509528,29.25871878,2.453552467,44.47392397,23.20469013,33.10969853,-11.88039391,6.479821008,24.91556208
1.06,1.045,1.01,1.013599193,1.015466168,1.07,1.055680232,1.09,1.047250483,1.036376965,1.048615021,1.056117705,1.044413525,1.006167503,127.2633296,67.13069754,33.61031075,49.39015593,41.4945317,10.76799258,-33.68645142,44.97339153,24.74578093,53.09262758,15.71243946,7.65384405,24.49654076,2.512040923,40.21221177,24.07233285,24.41903296,-11.30761808,5.223172321,18.94685468
1.06,1.045,1.01,1.012745263,1.014823186,1.07,1.054314761,1.09,1.045243403,1.031845081,1.045842815,1.055663416,1.04447196,1.006304733,127.7376178,67.35242709,32.13937591,49.26280425,41.47962241,12.10568548,-33.41398358,48.37080967,26.66521896,55.51392949,18.79122417,7.906297687,24.54651018,3.050536441,43.14324052,31.38279415,22.70532173,-13.77455304,4.889435895,19.15679586
1.06,1.045,1.01,1.013038476,1.015316163,1.07,1.054505232,1.09,1.045443866,1.031325536,1.045294543,1.056444503,1.045748877,1.00964603,111.3225367,63.11766509,31.14848001,49.24721364,41.87880215,13.28630758,-32.32177455,48.24529309,26.39232308,54.33736016,19.70384749,7.21462034,22.96597904,3.142472212,42.5387665,33.21335232,20.28470777,-14.17254042,4.763667643,18.10148893
1.06,1.045,1.01,1.014565278,1.016570607,1.07,1.056103427,1.09,1.047678453,1.03345295,1.046026573,1.056781763,1.046490442,1.015077612,109.198621,61.14752855,30.40773257,47.23221554,40.04521873,11.85136639,-31.21211602,45.46978479,24.87900223,52.38716439,19.03322785,7.073620912,22.128885,3.273637698,40.12761416,33.71022917,18.1383017,-12.44033962,4.581208568,15.40888693
1.06,1.045,1.01,1.014356271,1.016430475,1.07,1.055966508,1.09,1.04748931,1.032707082,1.04577578,1.056585738,1.046337883,1.015626546,112.8798076,62.36871069,31.83095497,47.90527205,40.45989279,11.11433449,-32.77037211,45.23308593,24.91620614,52.59303902,19.21824485,7.283546799,22.45683926,2.853587854,40.17529008,35.27490957,17.65668582,-13.09314756,4.479802037,14.99858007
1.06,1.045,1.01,1.014846492,1.01686151,1.07,1.056580731,1.09,1.048380916,1.033739919,1.046568997,1.056767929,1.047253898,1.018285794,110.1780241,61.24698152,30.1072156,47.0248248,39.6836553,11.94435802,-31.65924282,44.14312004,24.17760465,51.33517984,18.53917001,7.06013393,21.22139486,3.195444388,38.77420319,34.915274,16.30184063,-12.7908647,4.227571438,13.95676782
