x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
1.06,1.045,1.01,1.011854302,1.013305265,1.07,1.05917535,1.09,1.053790548,1.048190922,1.054480036,1.05485192,1.0487479,1.032709633,283.1540322,117.5330352,151.3543443,77.9338398,52.26289082,-77.92033745,-105.2131416,24.99470938,14.43532439,50.59147774,9.047645912,7.959657763,19.59911965,1.444244474,25.49366444,8.808652803,10.73412484,-2.994422743,2.164288414,5.519342413
1.06,1.045,1.01,1.010202551,1.012008727,1.07,1.058231453,1.09,1.052707024,1.047355342,1.053875096,1.055019488,1.047893173,1.030714372,282.7489535,118.9562899,148.6490345,80.53419012,54.37217296,-72.87603398,-106.916911,25.92933045,14.68000225,51.3011254,9.441227675,8.104700112,20.52593073,1.815751198,25.61462226,8.469098244,11.25595695,-3.081616798,2.850874365,6.236973238
1.06,1.045,1.01,1.011072703,1.012730517,1.07,1.058672894,1.09,1.053044786,1.048138666,1.054541385,1.054409399,1.048280134,1.032646679,297.0599087,122.0913872,164.193485,80.89588194,53.2261577,-87.06956432,-112.004475,23.89371549,13.69158971,48.68363353,9.079939549,8.293546698,20.35969036,1.468217056,23.58188268,6.248329276,9.639282504,-3.441896427,2.300996245,5.675579174
1.06,1.045,1.01,1.011017761,1.01265655,1.07,1.058660968,1.09,1.052999099,1.047842969,1.053891466,1.054802379,1.048426795,1.033668438,303.2195098,123.9956894,169.6840736,81.208973,53.20867575,-91.83466203,-114.4705019,23.16133255,13.19973721,47.73989948,10.24708631,8.2871157,20.13967619,1.765418422,23.04269441,6.712400961,8.840449019,-3.124670031,2.602147083,5.256383761
1.06,1.045,1.01,1.008737336,1.010284277,1.07,1.058082585,1.09,1.052846064,1.047946286,1.053979913,1.054134055,1.04690778,1.033041806,334.130015,134.1312102,187.5417057,86.74901334,56.09422587,-102.8029441,-123.6856273,20.83775202,12.03090724,49.54942974,9.003221805,8.72112896,22.29215703,2.149741014,21.23336774,7.439390564,9.909792568,-1.981093065,2.749549359,4.052276274
1.06,1.045,1.01,1.010460612,1.011879244,1.07,1.058748269,1.09,1.053455434,1.04820874,1.053924504,1.054476986,1.046362078,1.033211692,313.6563381,127.3248566,174.9112951,82.76835733,54.05292789,-95.08161161,-116.257325,23.01407198,12.96557283,49.93268961,9.398823664,8.579939158,22.9719332,2.02665394,22.3183143,7.717510266,10.03081689,-1.917834416,3.397994548,3.748047375
1.06,1.045,1.01,1.014516575,1.015808825,1.07,1.060273643,1.09,1.054601539,1.04907125,1.054373083,1.055027401,1.047528098,1.033256026,275.68581,112.9049831,153.7428454,73.84402111,48.45700484,-84.20649826,-102.4622751,23.42207055,13.44243871,46.38605646,9.982385426,8.183867433,21.52401333,2.180990993,23.26600636,7.466930597,10.1882776,-2.905986728,2.967666676,5.074224362
1.06,1.045,1.01,1.015999954,1.017493871,1.07,1.060848293,1.09,1.055128301,1.04964707,1.054797892,1.05502097,1.04763021,1.033986152,242.6229992,101.7605514,129.9592571,68.30072118,45.96622807,-67.39503258,-91.45878626,24.62391568,14.30493597,45.30097944,9.825981135,8.355670534,21.62243576,2.259321284,24.73588136,6.874661225,9.624534343,-3.124822304,3.117536265,5.043022541
1.06,1.045,1.01,1.014964995,1.016174465,1.07,1.060521153,1.09,1.0549786,1.049476354,1.05440754,1.054340762,1.045875116,1.031571823,261.702392,109.1055862,143.9363579,71.84459646,48.06609058,-76.92620787,-97.11143666,24.74141782,13.95964069,47.98250079,9.748614739,9.066492373,23.90297547,1.820046992,24.59515529,7.627839993,12.02765746,-2.015174388,3.265572259,4.940961483
1.06,1.045,1.01,1.015616985,1.016636873,1.07,1.06104349,1.09,1.055688879,1.050571809,1.054749162,1.055152595,1.04515715,1.030090602,262.075153,108.5220096,145.5226047,71.05813404,47.54496597,-79.05467659,-96.28443142,23.76310701,13.52006,47.94639223,9.015632898,8.535513961,24.54411388,1.951259937,23.79504615,6.77215682,13.82755516,-0.732108586,4.44392904,5.395883127
1.06,1.045,1.01,1.017106701,1.018018104,1.07,1.061503572,1.09,1.055998075,1.050876821,1.05519593,1.055242081,1.044907183,1.029044091,238.758342,100.4518253,131.5849343,66.34031668,45.1952951,-70.21823192,-87.49273323,25.42359644,14.77716566,47.88578968,8.834692444,8.352330416,25.25200658,1.73899596,25.60422058,6.575300334,14.66624101,-1.151973974,4.53255629,6.18413084
1.06,1.045,1.01,1.018779839,1.019512069,1.07,1.062249394,1.09,1.056676693,1.051720657,1.056274284,1.055487245,1.045728631,1.028110883,230.6102539,96.10320372,125.7309363,62.5396177,42.58669216,-68.40910794,-82.79327686,25.33070729,14.48686704,46.089447,7.820219067,8.416825501,24.05556354,1.59797988,25.02999437,5.536470263,15.80513715,-1.833808639,4.2912167,7.178617141
1.06,1.045,1.01,1.018650499,1.019424525,1.07,1.062451817,1.09,1.057026336,1.052184556,1.057068552,1.055532239,1.046934147,1.03195805,242.2141779,99.81447358,137.476431,64.86859703,43.42430068,-77.65811378,-88.79401364,22.8659787,13.16845057,44.34669117,7.094485078,7.971902786,22.47751705,1.713761433,22.88270916,4.972436101,12.80180059,-2.366445843,3.696929278,5.621986098
1.06,1.045,1.01,1.017533706,1.018531971,1.07,1.061772621,1.09,1.056080755,1.051593462,1.057252045,1.056127386,1.046971047,1.028505754,261.7054842,106.3746043,150.9692876,68.28937662,44.58384301,-86.86652386,-96.93902461,21.67209788,12.46441656,43.20659269,7.0695527,7.708608856,22.28670747,1.654107999,21.72715392,3.918781827,14.55071461,-3.527967954,4.292890932,7.895681266
1.06,1.045,1.01,1.017213487,1.018562185,1.07,1.061363949,1.09,1.055309133,1.051291285,1.05715044,1.057258517,1.048257074,1.028167941,267.0940961,107.2854975,153.2724757,68.58658397,44.00622098,-88.35440401,-100.4949322,20.69434765,11.8713512,40.07193948,7.800316281,6.817539199,20.6156395,1.528762818,20.66882322,1.560372922,13.99441858,-4.621409692,4.185942473,9.569134601
1.06,1.045,1.01,1.019753815,1.020899471,1.07,1.062996138,1.09,1.057337111,1.053383035,1.058552585,1.057022501,1.048310287,1.028631503,239.0849238,97.59848448,140.2283654,63.38540767,41.3129033,-81.38041937,-91.48587928,18.85111221,11.00736409,38.0569603,5.933211224,7.091305097,20.31461014,1.083463205,19.00741651,1.336491488,15.15027956,-3.429980418,3.75375241,8.915873208
1.06,1.045,1.01,1.02068501,1.02180062,1.07,1.063669369,1.09,1.058269652,1.054198226,1.058433566,1.056552221,1.04863624,1.028253205,217.8885066,91.17054761,126.8857672,60.65193978,39.95603047,-71.84636941,-84.52355019,18.66576136,10.64133551,37.79293293,5.844974984,7.075635648,19.95388479,1.185855542,18.7674017,2.109531716,16.5008675,-1.846092612,3.665763385,9.117091366
1.06,1.045,1.01,1.019258319,1.020341865,1.07,1.062745298,1.09,1.057152247,1.05304938,1.057802839,1.05520233,1.047991602,1.027426756,234.5431142,97.1129902,136.9773348,64.24341466,42.41667774,-77.52711875,-89.43544423,20.69164809,11.61463741,40.21565434,6.567409632,8.145360246,21.05055061,1.509212526,19.84343729,2.352103691,16.25958683,-2.396924694,2.874185905,9.203197255
1.06,1.045,1.01,1.019667673,1.021046109,1.07,1.062945911,1.09,1.057406688,1.053133498,1.057605021,1.055493983,1.048397687,1.029445575,208.9975593,89.18879195,117.5257675,60.78048194,41.18724862,-62.22268702,-82.10049807,21.52428136,11.95302633,39.57764721,6.808323351,7.981157935,20.47565844,1.402956059,20.35395206,2.655436266,15.11495496,-2.274723818,3.057526678,8.58616375
1.06,1.045,1.01,1.018320705,1.019341598,1.07,1.062195474,1.09,1.056556827,1.052371664,1.056919499,1.054752253,1.047627297,1.028674189,246.8677162,101.4369073,140.9430026,66.11090785,43.42212193,-79.75427235,-92.2681225,22.26206954,12.33732619,41.98615479,7.461383584,8.695060071,21.67436427,1.485951739,20.61570353,2.470791851,14.88437281,-2.161580869,2.929460811,8.227792472
1.06,1.045,1.01,1.018315572,1.019214888,1.07,1.062058237,1.09,1.056334734,1.051880457,1.056899754,1.054398882,1.047594902,1.028071129,243.6450769,100.6085847,139.2982665,65.55134242,43.89765733,-78.66912058,-90.27362198,23.21199264,12.92986902,42.86479352,7.73402574,8.53440106,21.80471074,1.463904806,21.36472831,3.195957108,15.23764294,-2.68383786,2.638809124,8.645151388
1.06,1.045,1.01,1.019322463,1.019854933,1.07,1.062553271,1.09,1.056888104,1.052630706,1.05771555,1.054419924,1.046810996,1.027637341,241.5781381,99.46319647,139.4414546,63.82127795,42.75046621,-80.32219038,-86.94667121,23.64675031,13.17022691,43.43289772,6.701746913,8.799117991,22.96307511,1.171246888,22.27455641,2.588040437,16.02205115,-2.767877935,3.257943084,8.523028342
1.06,1.045,1.01,1.019193006,1.019765376,1.07,1.062405214,1.09,1.056618241,1.052362279,1.05771482,1.055441684,1.046719847,1.028622337,248.2428448,101.2077288,144.8375261,64.46954947,42.5317695,-84.72658688,-89.5498348,23.07431414,13.03991014,42.76702389,7.026691598,8.265117489,22.81796085,0.798024943,22.42938881,2.665718963,14.87974752,-3.46098826,3.646454528,7.994788066
1.06,1.045,1.01,1.016873261,1.017487526,1.07,1.061182134,1.09,1.055335285,1.0514946,1.057026967,1.055242637,1.045992524,1.02736379,272.9096461,110.0111994,156.9587273,69.46731475,45.93270303,-90.96764224,-97.1098776,24.13430311,13.70214629,46.06391967,7.213306181,8.400128768,23.8497929,0.417114623,24.24116737,1.465055586,14.9657222,-3.228475998,4.13286894,7.96713521
1.06,1.045,1.01,1.017696457,1.018262762,1.07,1.061732264,1.09,1.056010272,1.052275504,1.057729286,1.055839084,1.045994555,1.029669489,264.0959294,107.0563988,153.8117708,67.91174525,44.81104164,-89.54354552,-94.52901446,23.22104978,13.21655795,44.62996648,6.469343952,8.188556559,24.04238493,0.155656227,23.57929348,1.08146933,13.74423305,-3.255203381,4.401390896,6.735657725
1.06,1.045,1.01,1.014181998,1.015452613,1.07,1.059519135,1.09,1.053183345,1.050159407,1.056594809,1.056090572,1.047337433,1.02834168,293.5096654,117.9520305,170.4972542,75.62298835,48.68176986,-98.19606703,-108.4860983,23.66046654,13.59766228,44.67753353,8.121033855,7.640980853,22.16509411,-0.164404702,23.98543912,-1.784081096,12.01773438,-4.941789756,3.880492088,8.736953935
1.06,1.045,1.01,1.011492903,1.012893709,1.07,1.058319227,1.09,1.05200342,1.049214919,1.056228028,1.055412787,1.046234019,1.026880777,326.2220883,128.9494415,191.5991102,81.55213155,51.85197558,-111.5864887,-119.7843126,23.42331112,13.29580577,45.6484915,8.216267202,8.241295846,23.49791796,0.228198881,22.68767899,-2.080034385,12.56572436,-5.093497301,3.887297051,8.570423321
1.06,1.045,1.01,1.012297343,1.013536431,1.07,1.05863276,1.09,1.052265427,1.049309845,1.056577608,1.055726307,1.045939229,1.027778077,320.7091909,126.9686171,193.7907382,80.56346078,51.52355573,-114.2751882,-117.7753319,23.5687072,13.41829061,45.4302604,7.990619195,8.220974799,24.01589302,0.179338227,23.02329333,-1.582807068,11.92414082,-5.513336698,4.510224945,8.135887934
1.06,1.045,1.01,1.012345949,1.01363836,1.07,1.059148184,1.09,1.053074292,1.050188338,1.057125358,1.056007898,1.047030575,1.030088716,339.415056,131.2822459,210.4253546,81.46652494,50.83561112,-128.4047518,-124.4620794,18.91891626,11.15400496,42.2405808,7.299663858,7.711046654,22.40393735,-0.34130813,19.33681645,-1.987114621,10.5597917,-5.213804435,4.029523599,7.416795116
1.06,1.045,1.01,1.011119426,1.01242268,1.07,1.058594175,1.09,1.052498348,1.049879844,1.056877432,1.055290547,1.046740627,1.030782596,362.2898656,137.948586,228.4975793,84.08169187,51.24544835,-141.538513,-130.7405712,18.18346612,10.41102455,42.3742471,7.468829824,8.493673978,23.31484597,-0.569512849,18.87081135,-2.351106586,9.861017113,-5.096131343,3.548060508,6.866136726
1.06,1.045,1.01,1.013500816,1.014899913,1.07,1.059772952,1.09,1.053657855,1.050797468,1.057548815,1.055878361,1.048508784,1.031913938,339.4631117,130.1510182,216.0282531,79.8829289,48.78317393,-134.8387773,-125.8184174,16.43180798,9.431296448,38.25425857,7.020561127,7.716237649,20.70469562,-0.463634551,16.98808442,-2.6141245,9.724281203,-5.686431314,2.93924796,7.304818971
1.06,1.045,1.01,1.015326913,1.016463282,1.07,1.060550378,1.09,1.05442739,1.051416749,1.057811159,1.055466534,1.048105603,1.029734502,317.5679932,123.0019709,202.3955661,76.39055926,47.05904518,-125.926855,-117.6603111,17.85239488,10.28580797,39.31288447,6.89379173,8.136798949,21.46755774,-0.403227345,18.71410136,-2.17347599,11.77762702,-5.079684953,3.094720372,8.532963673
1.06,1.045,1.01,1.016682836,1.017749657,1.07,1.061040411,1.09,1.054779113,1.051744898,1.057964189,1.056212854,1.047957471,1.027133139,301.0888659,117.6441357,192.6142441,73.4891776,45.814879,-120.145285,-112.3983588,18.54070593,10.74244268,38.5390746,6.970111465,7.918289564,21.43916488,0.017430877,18.89379797,-2.270188333,13.90565734,-5.141053762,3.347660011,9.891626082
1.06,1.045,1.01,1.017901643,1.01904245,1.07,1.061793521,1.09,1.055646309,1.052485169,1.058509357,1.056740928,1.049707788,1.031494246,294.9153471,114.5488782,188.9567823,71.08454076,43.7538497,-119.3602854,-111.1010457,16.53486131,9.716215389,35.73798725,6.8211308,6.920919938,19.07410306,0.0302624,17.48164728,-2.441713465,11.16726918,-5.433272896,2.928644529,8.618514464
1.06,1.045,1.01,1.015336293,1.016780392,1.07,1.060268948,1.09,1.053785142,1.050764946,1.057617444,1.057288207,1.048906528,1.026565746,316.5871785,122.6061132,200.8888089,76.04408563,46.66204313,-125.305021,-119.2493335,17.15027796,10.08642498,37.16073557,7.528640751,6.849814431,19.65614082,0.080517493,18.36948375,-2.720573156,13.55421299,-6.089061701,3.557502084,11.13151529
1.06,1.045,1.01,1.013168761,1.014722407,1.07,1.059138347,1.09,1.052549095,1.049545473,1.056687399,1.056620377,1.048743725,1.026875498,341.4340228,130.4691247,216.5212651,79.94672503,48.58726635,-135.3238783,-126.6301505,17.62717207,10.35131323,38.50468713,8.238851501,7.164414279,20.10509123,-0.067083744,18.73824596,-2.507117798,12.2130295,-6.521182801,3.296042281,10.62174106
1.06,1.045,1.01,1.015756134,1.017016982,1.07,1.060675666,1.09,1.054436235,1.050953049,1.057215793,1.056489588,1.048811257,1.02854529,318.1949888,122.5518967,202.5269692,75.13870309,45.88717954,-126.968981,-118.3755586,16.98660228,10.07196281,38.31762359,7.762073659,7.134305142,19.92898201,-0.16728795,18.66900411,-0.731886342,12.61154427,-5.191817461,3.242570072,9.653470922
1.06,1.045,1.01,1.017581335,1.018721627,1.07,1.061490607,1.09,1.055240854,1.05120414,1.05707314,1.056237979,1.049269381,1.02745302,290.7297597,113.9430654,184.720674,71.20406519,44.25085113,-114.8829714,-109.5490876,17.49012442,10.50696203,37.64788533,8.221992559,7.384609151,19.40774677,-0.694693921,19.39803873,0.942178492,14.30685122,-5.006182038,2.943987822,10.73636384
1.06,1.045,1.01,1.014847997,1.016232656,1.07,1.060086139,1.09,1.053678886,1.049942689,1.056484167,1.056143196,1.048454535,1.024814569,318.1122799,123.3148601,202.2900145,76.95487892,47.56042319,-125.3516473,-119.5554864,17.18408306,10.2994027,38.71857123,8.650478161,7.645096076,20.37462606,-0.582249455,19.48241264,0.204111516,15.02993462,-5.476931189,3.168175614,11.65179295
1.06,1.045,1.01,1.014385884,1.015778398,1.07,1.059733773,1.09,1.053227209,1.049544102,1.05631715,1.055893421,1.047019972,1.020727408,315.836676,123.4203632,200.5267774,77.69720806,48.33669453,-123.2552521,-118.9990074,18.25638256,10.66491698,40.51523153,8.393101466,7.583030223,22.15826338,-0.191017509,20.48260094,0.61078222,17.9310665,-5.217691203,3.831607236,12.91458165
1.06,1.045,1.01,1.015723476,1.017145966,1.07,1.060180967,1.09,1.053479802,1.049414054,1.055841005,1.056405935,1.048505099,1.021521587,302.773226,118.7561525,192.3831858,74.88944918,46.59198979,-118.546804,-114.9283656,18.77758575,11.01493679,38.65447881,9.212358985,7.349092036,20.21629245,0.158975265,20.4428694,1.066279896,17.14879661,-5.672056204,3.269668068,13.85107035
1.06,1.045,1.01,1.016384475,1.01770461,1.07,1.060336242,1.09,1.053531968,1.049209541,1.055533634,1.056580375,1.048258188,1.019906214,294.6829804,115.8187711,187.1313139,73.37994773,45.66410828,-115.4927476,-111.7870615,19.96053567,11.70699089,39.59507501,9.919654666,7.02496245,20.56832857,0.163419838,21.53182737,1.727027909,18.43289653,-5.413952029,3.502043487,14.54780151
1.06,1.045,1.01,1.017368814,1.018481759,1.07,1.060629067,1.09,1.05373172,1.048990484,1.05534487,1.056676623,1.047496963,1.018654803,284.0452474,112.3099907,180.8903157,71.03752467,44.72513563,-111.8543012,-106.9627027,21.28305567,12.78145994,40.81120592,10.15922171,7.468174789,21.60529056,0.234670574,23.46524836,3.208621765,19.18404217,-5.599275531,3.738269261,14.95603654
1.06,1.045,1.01,1.015368133,1.016650716,1.07,1.059645897,1.09,1.05264531,1.048269768,1.055071166,1.05712418,1.047959264,1.018805713,312.6800404,121.2595421,199.2843902,75.27713769,46.55278401,-124.288564,-116.1659328,20.48746099,12.16095332,40.56119947,10.35951168,6.840890309,20.75336371,0.237576568,22.63503484,1.767528463,18.47732424,-6.09202672,3.959550647,15.0609651
1.06,1.045,1.01,1.017353243,1.018418802,1.07,1.060096752,1.09,1.052798177,1.04807586,1.054691413,1.057092438,1.046941454,1.016209407,277.155219,110.3943227,175.763385,70.1209578,44.7663876,-108.1086227,-103.7050165,24.07033753,14.43684147,42.51426847,11.00696364,7.245320502,22.28885576,0.297960982,26.24572227,2.620086246,20.21691136,-6.128527358,4.460308458,16.09760825
1.06,1.045,1.01,1.01864891,1.019760343,1.07,1.060937005,1.09,1.053774224,1.04902861,1.055129762,1.058091803,1.048587453,1.019870984,267.9119384,106.4551439,171.6780774,67.69834324,42.84867951,-106.4680622,-101.8579967,22.42688058,13.20529229,39.43225929,10.93290359,6.185109981,20.1012926,0.333586154,24.07423521,2.264198187,17.9798221,-5.962695715,4.121892064,15.00357083
1.06,1.045,1.01,1.018987979,1.019991242,1.07,1.061507825,1.09,1.054731007,1.050110995,1.05548549,1.057498553,1.048568424,1.022739143,270.7436876,107.093023,173.5940349,67.47491062,42.37021698,-108.5596244,-102.2324784,21.08612542,12.36598019,39.348047,10.38730893,6.532911439,20.51535124,0.712342082,23.01098467,2.113402613,16.95319121,-4.813909263,3.836348206,13.23031033
1.06,1.045,1.01,1.020262389,1.021118323,1.07,1.062398616,1.09,1.055944881,1.05155436,1.056707736,1.05649853,1.048715155,1.025487059,255.1566754,101.708206,162.9930728,64.5214921,40.90805455,-101.5723346,-96.45444988,20.84736951,12.26597529,39.06759439,9.227218669,7.240914641,20.12590045,1.017549959,22.83834202,1.595819681,15.83921993,-4.417508303,3.344508452,11.79136716
1.06,1.045,1.01,1.021736855,1.022400048,1.07,1.063293936,1.09,1.057120346,1.052684561,1.057440593,1.056063283,1.04778967,1.024537016,228.5104197,93.04581834,143.3054982,59.93519269,38.81254169,-87.59502026,-86.3041647,21.42608385,12.79398382,40.32972139,7.702917315,7.726370425,21.23333175,0.868938032,23.89646451,2.169097577,18.03586149,-3.45139126,3.588717593,11.46704296
1.06,1.045,1.01,1.022008253,1.022714516,1.07,1.063595509,1.09,1.057587718,1.052893068,1.057636511,1.056277202,1.048278683,1.027189917,223.6117751,91.21064007,139.220355,59.17106649,38.63021875,-84.57469623,-85.05534593,20.85290523,12.1482352,39.47994051,7.425002426,7.563299259,20.6540163,1.046846259,23.22466793,2.990579624,16.20033021,-3.535007499,3.317923482,10.346286
1.06,1.045,1.01,1.023107022,1.023857961,1.07,1.064331415,1.09,1.058480085,1.053826938,1.058256193,1.056405317,1.049414358,1.029744006,209.2923659,86.49065513,134.3897506,56.98798418,37.29881602,-82.24188856,-81.80933256,19.27989752,11.51936198,36.96315565,6.998639198,6.991617572,19.23801473,1.292216784,21.62756315,2.781095847,15.0755098,-3.476099706,2.906919228,9.420501064
1.06,1.045,1.01,1.023550598,1.024384755,1.07,1.064604518,1.09,1.058723127,1.054051458,1.058628252,1.057341628,1.051117433,1.033151723,215.5105047,87.4922556,138.5130878,56.5831261,36.17131124,-86.22918019,-84.55204101,17.33925306,10.6811867,33.91229126,7.245682953,6.308044612,17.06493475,1.602216376,19.67530565,2.161114911,12.17347431,-3.964171928,2.585855586,8.834053126
1.06,1.045,1.01,1.025406785,1.026217931,1.07,1.065504629,1.09,1.05965466,1.054890411,1.059015786,1.057875271,1.05209871,1.03438402,184.3863059,76.40101091,118.159472,50.52399953,32.86119504,-73.0333593,-73.83687948,17.63992395,10.45109775,31.57992996,7.210351151,5.960804487,15.7053076,1.827336423,19.16259254,2.010467365,11.91346567,-3.866687522,2.294402083,8.847383349
1.06,1.045,1.01,1.02368285,1.024592947,1.07,1.064212983,1.09,1.057862662,1.053495251,1.058384866,1.057971568,1.051494224,1.029671176,216.5376901,87.08212567,139.1319212,56.09691,35.51037587,-87.78684361,-84.6556235,18.40833025,10.90297238,33.42120899,8.006462235,5.963902569,16.45446673,1.066522403,20.60227753,0.707983063,13.59956225,-5.026561622,2.727937413,11.60361103
