Bus1_BusNum,Bus1_Type,Bus1_Pd,Bus1_Qd,Bus1_Gs,Bus1_Bs,Bus1_AreaNum,Bus1_Vm,Bus1_Va,Bus1_BaseKV,Bus1_Zone,Bus1_Vmax,Bus1_Vmin,Bus2_BusNum,Bus2_Type,Bus2_Pd,Bus2_Qd,Bus2_Gs,Bus2_Bs,Bus2_AreaNum,Bus2_Vm,Bus2_Va,Bus2_BaseKV,Bus2_Zone,Bus2_Vmax,Bus2_Vmin,Bus3_BusNum,Bus3_Type,Bus3_Pd,Bus3_Qd,Bus3_Gs,Bus3_Bs,Bus3_AreaNum,Bus3_Vm,Bus3_Va,Bus3_BaseKV,Bus3_Zone,Bus3_Vmax,Bus3_Vmin,Bus4_BusNum,Bus4_Type,Bus4_Pd,Bus4_Qd,Bus4_Gs,Bus4_Bs,Bus4_AreaNum,Bus4_Vm,Bus4_Va,Bus4_BaseKV,Bus4_Zone,Bus4_Vmax,Bus4_Vmin,Bus5_BusNum,Bus5_Type,Bus5_Pd,Bus5_Qd,Bus5_Gs,Bus5_Bs,Bus5_AreaNum,Bus5_Vm,Bus5_Va,Bus5_BaseKV,Bus5_Zone,Bus5_Vmax,Bus5_Vmin,Bus6_BusNum,Bus6_Type,Bus6_Pd,Bus6_Qd,Bus6_Gs,Bus6_Bs,Bus6_AreaNum,Bus6_Vm,Bus6_Va,Bus6_BaseKV,Bus6_Zone,Bus6_Vmax,Bus6_Vmin,Bus7_BusNum,Bus7_Type,Bus7_Pd,Bus7_Qd,Bus7_Gs,Bus7_Bs,Bus7_AreaNum,Bus7_Vm,Bus7_Va,Bus7_BaseKV,Bus7_Zone,Bus7_Vmax,Bus7_Vmin,Bus8_BusNum,Bus8_Type,Bus8_Pd,Bus8_Qd,Bus8_Gs,Bus8_Bs,Bus8_AreaNum,Bus8_Vm,Bus8_Va,Bus8_BaseKV,Bus8_Zone,Bus8_Vmax,Bus8_Vmin,Bus9_BusNum,Bus9_Type,Bus9_Pd,Bus9_Qd,Bus9_Gs,Bus9_Bs,Bus9_AreaNum,Bus9_Vm,Bus9_Va,Bus9_BaseKV,Bus9_Zone,Bus9_Vmax,Bus9_Vmin,Bus10_BusNum,Bus10_Type,Bus10_Pd,Bus10_Qd,Bus10_Gs,Bus10_Bs,Bus10_AreaNum,Bus10_Vm,Bus10_Va,Bus10_BaseKV,Bus10_Zone,Bus10_Vmax,Bus10_Vmin,Bus11_BusNum,Bus11_Type,Bus11_Pd,Bus11_Qd,Bus11_Gs,Bus11_Bs,Bus11_AreaNum,Bus11_Vm,Bus11_Va,Bus11_BaseKV,Bus11_Zone,Bus11_Vmax,Bus11_Vmin,Bus12_BusNum,Bus12_Type,Bus12_Pd,Bus12_Qd,Bus12_Gs,Bus12_Bs,Bus12_AreaNum,Bus12_Vm,Bus12_Va,Bus12_BaseKV,Bus12_Zone,Bus12_Vmax,Bus12_Vmin,Bus13_BusNum,Bus13_Type,Bus13_Pd,Bus13_Qd,Bus13_Gs,Bus13_Bs,Bus13_AreaNum,Bus13_Vm,Bus13_Va,Bus13_BaseKV,Bus13_Zone,Bus13_Vmax,Bus13_Vmin,Bus14_BusNum,Bus14_Type,Bus14_Pd,Bus14_Qd,Bus14_Gs,Bus14_Bs,Bus14_AreaNum,Bus14_Vm,Bus14_Va,Bus14_BaseKV,Bus14_Zone,Bus14_Vmax,Bus14_Vmin,Branch1_Pf,Branch1_Qf,Branch2_Pf,Branch2_Qf,Branch3_Pf,Branch3_Qf,Branch4_Pf,Branch4_Qf,Branch5_Pf,Branch5_Qf,Branch6_Pf,Branch6_Qf,Branch7_Pf,Branch7_Qf,Branch8_Pf,Branch8_Qf,Branch9_Pf,Branch9_Qf,Branch10_Pf,Branch10_Qf,Branch11_Pf,Branch11_Qf,Branch12_Pf,Branch12_Qf,Branch13_Pf,Branch13_Qf,Branch14_Pf,Branch14_Qf,Branch15_Pf,Branch15_Qf,Branch16_Pf,Branch16_Qf,Branch17_Pf,Branch17_Qf,Branch18_Pf,Branch18_Qf,Branch19_Pf,Branch19_Qf,Branch20_Pf,Branch20_Qf
1,3,-3.19403664847319,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,128.693450571016,12.7,0,0,1,1.045,-10.5653862218972,0,1,1.06,0.94,3,2,215.933654482001,19,0,0,1,1.01,-25.3263318644469,0,1,1.06,0.94,4,1,24.1215538655633,-3.9,0,0,1,1.02119757215134,-15.6407073273942,0,1,1.06,0.94,5,1,2.83885966278026,1.6,0,0,1,1.02161664769067,-13.2027061423145,0,1,1.06,0.94,6,2,-0.4063590849998,7.5,0,0,1,1.07,-17.5992504655535,0,1,1.06,0.94,7,1,1.20882868903811,0,0,0,1,1.06328539105583,-17.6588000577447,0,1,1.06,0.94,8,2,-3.34054321447187,0,0,0,1,1.09,-17.3678972619074,0,1,1.06,0.94,9,1,29.5066921021579,16.6,0,19,1,1.05722681313981,-18.8267201306642,0,1,1.06,0.94,10,1,5.69759449651681,5.8,0,0,1,1.05322286870752,-18.7244989592711,0,1,1.06,0.94,11,1,0.533326364190727,1.8,0,0,1,1.05923314395788,-18.1492068119235,0,1,1.06,0.94,12,1,4.95586934135404,1.6,0,0,1,1.05572089385541,-18.5124735761581,0,1,1.06,0.94,13,1,22.6141590411425,5.8,0,0,1,1.04862232726814,-18.7818826475574,0,1,1.06,0.94,14,1,4.24178057405811,5,0,0,1,1.04321626821065,-18.9556883119954,0,1,1.06,0.94,327.337874372237,111.856049450919,136.69619820098,53.1957010018269,29.8636914813657,-87.2836568048075,-95.4103116945157,18.6962229665739,11.1337085222324,35.676592004101,6.71629739321134,8.07136879134477,21.2952849045488,-3.34054321447293,20.8279374920048,-0.406710999148815,2.86166491123424,-6.11194407937787,3.04059580498615,1.41333144323662,-308.449041255189,-105.831961501508,-128.649997677193,-51.6892982322348,-29.3859535840745,93.1481245723723,96.7024634187011,-18.6962229665739,-11.1337085222324,-35.676592004101,-6.67321930347656,-7.99646514634018,-21.0055290092464,3.34054321447293,-20.8279374920048,0.414349582876264,-2.83291659801066,6.13989293928633,-3.0219614751311,-1.40886397604477
1,3,-2.22417330424459,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,134.696058693784,12.7,0,0,1,1.045,-11.9591174169339,0,1,1.06,0.94,3,2,248.419952855404,19,0,0,1,1.01,-29.1106270956008,0,1,1.06,0.94,4,1,26.0183336227191,-3.9,0,0,1,1.01817896928603,-17.6793047992916,0,1,1.06,0.94,5,1,2.30893981341626,1.6,0,0,1,1.01860830799717,-14.8973141182655,0,1,1.06,0.94,6,2,0.150290977948445,7.5,0,0,1,1.07,-19.6896836796594,0,1,1.06,0.94,7,1,1.19731633037405,0,0,0,1,1.06174835196555,-19.7931868538309,0,1,1.06,0.94,8,2,-2.98584646278881,0,0,0,1,1.09,-19.5327957436396,0,1,1.06,0.94,9,1,30.5554861628609,16.6,0,19,1,1.05558601129794,-20.9903641689407,0,1,1.06,0.94,10,1,5.4253114957796,5.8,0,0,1,1.05182373092159,-20.8766956917328,0,1,1.06,0.94,11,1,1.18950809732933,1.8,0,0,1,1.0582217136285,-20.3026522281567,0,1,1.06,0.94,12,1,5.22825364708225,1.6,0,0,1,1.05514266430483,-20.6651702091767,0,1,1.06,0.94,13,1,23.9884437693401,5.8,0,0,1,1.04761916697991,-20.9561092992041,0,1,1.06,0.94,14,1,4.48122326562464,5,0,0,1,1.0416699896682,-21.1432249355984,0,1,1.06,0.94,370.302011214799,125.780549461424,158.315129914744,59.8718213796838,33.2688478119165,-100.898895043344,-108.084432062,19.4971387464864,11.5181090884626,38.7669138264319,7.4358799029565,8.55532567778584,22.6254172684722,-2.98584646278255,21.2856688789514,-0.732660115739831,2.98095192051443,-6.16520002210472,3.24345023431823,1.5343099768765,-346.151857800204,-118.158499922905,-147.521057811968,-57.9639595917031,-32.6742744963574,109.014810195823,109.756920779146,-19.4971387464864,-11.5181090884626,-38.7669138264319,-7.38342203228006,-8.47170388137522,-22.300486313236,2.98584646278255,-21.2856688789514,0.739888526473697,-2.95226074364684,6.19391393527349,-3.22226743270177,-1.52896252191182
1,3,-2.37295357351737,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,120.704008946064,12.7,0,0,1,1.045,-11.5784476504214,0,1,1.06,0.94,3,2,249.633476758053,19,0,0,1,1.01,-28.8720725859407,0,1,1.06,0.94,4,1,26.5551182225327,-3.9,0,0,1,1.01806747500305,-17.4238160003204,0,1,1.06,0.94,5,1,2.12914620724654,1.6,0,0,1,1.01869552880652,-14.6430359069358,0,1,1.06,0.94,6,2,0.355539708209963,7.5,0,0,1,1.07,-19.3656830098936,0,1,1.06,0.94,7,1,1.51968828372854,0,0,0,1,1.06157963765897,-19.5896259344506,0,1,1.06,0.94,8,2,-2.47326072744549,0,0,0,1,1.09,-19.3739025973818,0,1,1.06,0.94,9,1,31.8202118483953,16.6,0,19,1,1.0552918046142,-20.7669783675508,0,1,1.06,0.94,10,1,4.63234034557722,5.8,0,0,1,1.05177544504112,-20.6052644821503,0,1,1.06,0.94,11,1,1.08806381841943,1.8,0,0,1,1.05822395392551,-20.0003139166268,0,1,1.06,0.94,12,1,5.65471297930848,1.6,0,0,1,1.05504310000497,-20.335847814202,0,1,1.06,0.94,13,1,22.1775544731811,5.8,0,0,1,1.04835052600464,-20.5749200591852,0,1,1.06,0.94,14,1,4.50092067562565,5,0,0,1,1.04179593369512,-20.8527007690296,0,1,1.06,0.94,358.554903699772,123.693677889603,159.598828561766,61.107981033371,34.4947302970784,-101.004676341259,-108.173720335966,19.9705026447715,11.6251444349304,38.2074666167196,7.61158960797517,8.5374359922314,21.702901308337,-2.47326072745043,20.9240750885399,-1.79748172263133,2.52648939769986,-6.4380970142087,2.7991962690127,2.00852198117986,-335.905548838293,-116.322406573853,-148.62880041678,-59.1203310047119,-33.8590642750632,109.143286038448,109.844858024963,-19.9705026447715,-11.6251444349304,-38.2074666167197,-7.55731960920456,-8.45390924828737,-21.4028217828577,2.47326072745043,-20.9240750885399,1.80575666863304,-2.50020233362504,6.46925579079295,-2.7832546714905,-2.00071834198188
1,3,-2.82265779398131,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,130.33831574573,12.7,0,0,1,1.045,-11.4787809915589,0,1,1.06,0.94,3,2,237.229509111953,19,0,0,1,1.01,-27.8639725677456,0,1,1.06,0.94,4,1,25.8503585047932,-3.9,0,0,1,1.01863615211928,-17.078658725651,0,1,1.06,0.94,5,1,2.25646967745505,1.6,0,0,1,1.0192428748694,-14.3836868123313,0,1,1.06,0.94,6,2,0.362970580349797,7.5,0,0,1,1.07,-19.0673296959371,0,1,1.06,0.94,7,1,1.46813572368758,0,0,0,1,1.06169653076916,-19.3466874435381,0,1,1.06,0.94,8,2,-1.88135166405573,0,0,0,1,1.09,-19.1826099703555,0,1,1.06,0.94,9,1,32.8402046548855,16.6,0,19,1,1.05528219465756,-20.5473117771366,0,1,1.06,0.94,10,1,5.39658115922446,5.8,0,0,1,1.05156140284329,-20.3976562083875,0,1,1.06,0.94,11,1,1.00215823139182,1.8,0,0,1,1.05812277124436,-19.7436897011618,0,1,1.06,0.94,12,1,5.71480994372268,1.6,0,0,1,1.05515961491742,-20.0226218157578,0,1,1.06,0.94,13,1,21.294027962638,5.8,0,0,1,1.04880871712344,-20.2430930245354,0,1,1.06,0.94,14,1,4.19309584858802,5,0,0,1,1.04219973928012,-20.559699793873,0,1,1.06,0.94,355.480745438248,121.567482705256,151.389687293785,58.640955254235,32.8474617290266,-95.7093994278122,-104.976587060821,20.9265459302104,12.0676155371627,37.9129780060191,7.97167758404931,8.42526908597475,21.1530607557454,-1.88135166407555,21.3397618707524,-1.47079627314298,2.03796902618259,-6.87573371899997,2.62895954573323,2.18826721123556,-333.216420022818,-114.448413570733,-141.520109684118,-56.8107268406573,-32.2689529388563,102.942793929166,106.547918826152,-20.9265459302104,-12.0676155371627,-37.9129780060191,-7.91325372449283,-8.34376948937478,-20.8674533463682,1.88135166407555,-21.3397618707524,1.4791525597917,-2.01358975999822,6.91109549312411,-2.61484182750413,-2.17950608855273
1,3,-2.45008606568949,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,150.051026668621,12.7,0,0,1,1.045,-12.4704744859333,0,1,1.06,0.94,3,2,247.282916439907,19,0,0,1,1.01,-29.5493781391123,0,1,1.06,0.94,4,1,24.7859725157036,-3.9,0,0,1,1.01735924573825,-18.1577996105052,0,1,1.06,0.94,5,1,1.67683608697095,1.6,0,0,1,1.01788364834677,-15.3182636306701,0,1,1.06,0.94,6,2,0.617579665807979,7.5,0,0,1,1.07,-20.2036187152466,0,1,1.06,0.94,7,1,1.2099638446253,0,0,0,1,1.06081999260194,-20.5532575525369,0,1,1.06,0.94,8,2,-1.72805378099763,0,0,0,1,1.09,-20.4024250828237,0,1,1.06,0.94,9,1,34.2420053710347,16.6,0,19,1,1.05416079101511,-21.8257246747218,0,1,1.06,0.94,10,1,6.08653245320977,5.8,0,0,1,1.05047801816039,-21.6668715835123,0,1,1.06,0.94,11,1,0.53675489987232,1.8,0,0,1,1.05771938362631,-20.9234090679108,0,1,1.06,0.94,12,1,5.05403526533448,1.6,0,0,1,1.05547474103549,-21.1522539480937,0,1,1.06,0.94,13,1,21.8812279953606,5.8,0,0,1,1.04809547928778,-21.441587750948,0,1,1.06,0.94,14,1,5.80117993188593,5,0,0,1,1.04009086232629,-21.9319500819765,0,1,1.06,0.94,386.095208779598,129.226082544603,157.659212126438,59.6512300688064,32.4922892473446,-100.328424831757,-110.193672770407,22.0557076243099,12.730433496313,39.4891818240405,8.40720803400369,8.33360831591565,22.1307858083919,-1.72805378099957,22.5737975605757,-1.66585270391414,2.72807838979818,-7.76099892091581,3.20013658777013,3.11819194611849,-359.853758111222,-121.179207671798,-146.954491608127,-57.7577149283757,-31.9202792796321,108.379274062314,111.933469040445,-22.0557076243099,-12.730433496313,-39.4891818240406,-8.34280402447652,-8.25417185239202,-21.8198584671612,1.72805378099957,-22.5737975605757,1.67446646772929,-2.69935170270131,7.80604912467756,-3.17956147446886,-3.1018282286468
1,3,-2.11627708478445,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,147.761167352485,12.7,0,0,1,1.045,-12.3742181262195,0,1,1.06,0.94,3,2,243.696716654511,19,0,0,1,1.01,-29.2687798467349,0,1,1.06,0.94,4,1,28.0446215278939,-3.9,0,0,1,1.0170634789674,-18.1276316930596,0,1,1.06,0.94,5,1,1.75230101632209,1.6,0,0,1,1.01764676608018,-15.2899769424059,0,1,1.06,0.94,6,2,1.09534134883026,7.5,0,0,1,1.07,-20.2368872092655,0,1,1.06,0.94,7,1,0.635281410044296,0,0,0,1,1.06079800074882,-20.5091860237931,0,1,1.06,0.94,8,2,-1.15097623851329,0,0,0,1,1.09,-20.4087215139183,0,1,1.06,0.94,9,1,33.9451807791521,16.6,0,19,1,1.05426243915269,-21.7738242517917,0,1,1.06,0.94,10,1,5.54345654095343,5.8,0,0,1,1.05073875704669,-21.6086262831774,0,1,1.06,0.94,11,1,0.437472178849231,1.8,0,0,1,1.05792312678184,-20.9053875022084,0,1,1.06,0.94,12,1,4.40487678630442,1.6,0,0,1,1.05581208193764,-21.1671363617316,0,1,1.06,0.94,13,1,23.3922674160881,5.8,0,0,1,1.04753443818648,-21.5128983602796,0,1,1.06,0.94,14,1,5.66395624274788,5,0,0,1,1.04001302991794,-21.922810834952,0,1,1.06,0.94,383.121236679269,128.990877032648,155.993639135352,60.3320625456464,33.193162652017,-98.1825928169185,-110.104965900578,21.9209375135055,12.6526484887405,39.9762084510174,7.94847990464416,8.16440540621836,22.7679817913338,-1.15097623851782,22.4366323419739,-1.8592674935387,3.00336754508994,-7.41116230499687,3.68336914144862,2.70333054933604,-357.280031685504,-120.972620410755,-145.514123837584,-58.3950846078503,-32.5974827991082,105.881842978304,111.841593742519,-21.9209375135055,-12.6526484887405,-39.9762084510174,-7.88983946767264,-8.08824592769483,-22.4393086448631,1.15097623851782,-22.4366323419739,1.86770576404996,-2.97339801304048,7.45236728883636,-3.65628932052613,-2.69055822970152
1,3,-2.41440439455367,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,127.833521146117,12.7,0,0,1,1.045,-12.7935903684026,0,1,1.06,0.94,3,2,271.003943835174,19,0,0,1,1.01,-31.8106908105423,0,1,1.06,0.94,4,1,28.0445719624947,-3.9,0,0,1,1.01447650710985,-19.2379234411718,0,1,1.06,0.94,5,1,1.9733854995549,1.6,0,0,1,1.0151743286922,-16.1749591614519,0,1,1.06,0.94,6,2,1.13006366444083,7.5,0,0,1,1.07,-21.4322855239935,0,1,1.06,0.94,7,1,0.965048925901214,0,0,0,1,1.05938690615652,-21.7553020160519,0,1,1.06,0.94,8,2,-1.05200017384042,0,0,0,1,1.09,-21.6633544623523,0,1,1.06,0.94,9,1,34.6082475720544,16.6,0,19,1,1.05269133970545,-23.0648406740519,0,1,1.06,0.94,10,1,6.81834770855353,5.8,0,0,1,1.04906294105456,-22.929788092223,0,1,1.06,0.94,11,1,0.53876924006007,1.8,0,0,1,1.05698018012034,-22.1682743586736,0,1,1.06,0.94,12,1,3.94143877081594,1.6,0,0,1,1.05580207841558,-22.3848310003252,0,1,1.06,0.94,13,1,25.3719535718367,5.8,0,0,1,1.04639517801013,-22.8010962885909,0,1,1.06,0.94,14,1,5.70453433667779,5,0,0,1,1.0385852938211,-23.2164287190027,0,1,1.06,0.94,396.081892699521,136.195107156077,175.146847979921,67.3788989864684,38.1153069923279,-109.072696494642,-118.223367382477,23.0806657591128,13.225356126422,42.374657211812,8.68944952621863,8.30668825514647,24.2484557660342,-1.05200017384388,23.1676170070627,-1.20654593040377,2.99127149175549,-8.03242496898685,4.28684274308001,2.75611550669668,-368.47457510485,-127.249092356243,-161.931247340528,-64.9630170603079,-37.3356155300431,118.835790594647,120.236665174927,-23.0806657591128,-13.225356126422,-42.374657211812,-8.61982535112425,-8.22828151380674,-23.8777661102721,1.05200017384389,-23.1676170070627,1.21407726053707,-2.96184677394394,8.08105611107812,-4.25030296829496,-2.74268756246751
1,3,-3.03970858317384,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,100.324442283107,12.7,0,0,1,1.045,-11.4791649901442,0,1,1.06,0.94,3,2,255.97594355904,19,0,0,1,1.01,-29.5167104418254,0,1,1.06,0.94,4,1,28.5420947662474,-3.9,0,0,1,1.01548857546728,-17.9046877041573,0,1,1.06,0.94,5,1,1.75166545962059,1.6,0,0,1,1.01640206357281,-15.0209324383584,0,1,1.06,0.94,6,2,1.81823834402736,7.5,0,0,1,1.07,-20.2712845534789,0,1,1.06,0.94,7,1,0.703907756782165,0,0,0,1,1.05980997408088,-20.5428378014554,0,1,1.06,0.94,8,2,-0.345170059032209,0,0,0,1,1.09,-20.5126810944525,0,1,1.06,0.94,9,1,36.4321557502585,16.6,0,19,1,1.05312470730989,-21.8905544919942,0,1,1.06,0.94,10,1,6.02536082146803,5.8,0,0,1,1.0495710364588,-21.7378916997793,0,1,1.06,0.94,11,1,0.998643502057307,1.8,0,0,1,1.05705878441089,-21.0150426027671,0,1,1.06,0.94,12,1,4.41036179602026,1.6,0,0,1,1.0556238182676,-21.2258456583873,0,1,1.06,0.94,13,1,24.1481831595682,5.8,0,0,1,1.04700629726279,-21.5913864317972,0,1,1.06,0.94,14,1,5.57126182608718,5,0,0,1,1.0391935576353,-22.015796776723,0,1,1.06,0.94,355.492588452604,126.770404808847,166.314752519082,67.0787448902095,39.5088461936133,-101.575224196472,-111.791337919735,24.2209972301123,13.7932146706508,42.3697809193839,8.7366224371053,8.34750229731314,23.4674178413648,-0.34517005907973,23.8622595325927,-1.59086693312234,2.8141853862222,-7.62421748850538,3.85776271679992,2.7991856191222,-333.226785886156,-119.022134147894,-154.400719362507,-64.6840202476778,-38.6795144999292,109.919051500364,113.580202268662,-24.2209972301123,-13.7932146706508,-42.3697809193839,-8.66662014093302,-8.26812451276441,-23.1192872546565,0.34517005907973,-23.8622595325927,1.59885666706353,-2.78580408802297,7.66797663907547,-3.82808152401141,-2.7854577379399
1,3,-2.4440859089459,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,82.7830609323151,12.7,0,0,1,1.045,-11.3592055264177,0,1,1.06,0.94,3,2,272.912019882347,19,0,0,1,1.01,-30.5653029895366,0,1,1.06,0.94,4,1,23.1913606520771,-3.9,0,0,1,1.01575053963541,-17.9835058235467,0,1,1.06,0.94,5,1,1.74706777808026,1.6,0,0,1,1.01627454562014,-15.0881961756652,0,1,1.06,0.94,6,2,2.32994316189582,7.5,0,0,1,1.07,-20.5959178611777,0,1,1.06,0.94,7,1,0.200999073684954,0,0,0,1,1.06059073532022,-20.4693103813743,0,1,1.06,0.94,8,2,-0.136556318465003,0,0,0,1,1.09,-20.457388556011,0,1,1.06,0.94,9,1,30.8825177966872,16.6,0,19,1,1.05457147363208,-21.7532632657421,0,1,1.06,0.94,10,1,5.90443660409898,5.8,0,0,1,1.05094100185093,-21.674529875298,0,1,1.06,0.94,11,1,0.812091256115755,1.8,0,0,1,1.05795640873147,-21.1341218211932,0,1,1.06,0.94,12,1,5.21889519716537,1.6,0,0,1,1.05428130544458,-21.6808621196031,0,1,1.06,0.94,13,1,28.0320322097121,5.8,0,0,1,1.04514742041482,-22.064137590847,0,1,1.06,0.94,14,1,6.41934277000848,5,0,0,1,1.03864065637144,-22.2115344411123,0,1,1.06,0.94,351.793336242607,127.319862324315,176.849285276726,68.9908337596664,41.3634376060724,-109.537093287364,-111.977041506458,22.8459151462911,13.0677653294639,44.4348992113904,6.88250491959691,9.381212100537,25.8412390294183,-0.136556318455403,22.7814723911061,-0.0842716200076471,5.050991543956,-5.9946678717271,4.06289139457488,1.42009998990246,-329.9866175748,-119.503999081267,-163.374926594979,-66.4570148829072,-40.4580855736242,119.32901526147,113.780117665401,-22.8459151462911,-13.0677653294639,-44.4348992113904,-6.8346199537803,-9.28178659166773,-25.422278855273,0.136556318455402,-22.7814723911061,0.0902312677038875,-5.00487341412224,6.02252869771995,-4.02985334433219,-1.41446935588789
1,3,-2.48223090518799,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,90.5099922675892,12.7,0,0,1,1.045,-10.6459307042284,0,1,1.06,0.94,3,2,249.557164317878,19,0,0,1,1.01,-28.0060572555814,0,1,1.06,0.94,4,1,21.9558000034628,-3.9,0,0,1,1.01863941008304,-16.6508578674285,0,1,1.06,0.94,5,1,1.8556847785783,1.6,0,0,1,1.01894931174628,-14.0036064840606,0,1,1.06,0.94,6,2,2.99897102896116,7.5,0,0,1,1.07,-19.1956431632266,0,1,1.06,0.94,7,1,-0.00107255589395139,0,0,0,1,1.06238763574894,-18.9262098672158,0,1,1.06,0.94,8,2,0.0438658630809577,0,0,0,1,1.09,-18.9300330270352,0,1,1.06,0.94,9,1,27.4066426621823,16.6,0,19,1,1.05675804138836,-20.1033334765117,0,1,1.06,0.94,10,1,4.9146595109255,5.8,0,0,1,1.05310990639282,-20.0287122408511,0,1,1.06,0.94,11,1,0.526863404022157,1.8,0,0,1,1.05925752931277,-19.5963215592123,0,1,1.06,0.94,12,1,5.50252066012294,1.6,0,0,1,1.05438925600662,-20.2465126282986,0,1,1.06,0.94,13,1,26.508650587736,5.8,0,0,1,1.04618705130657,-20.5682177434181,0,1,1.06,0.94,14,1,6.5303741256153,5,0,0,1,1.04027518122228,-20.6362492060153,0,1,1.06,0.94,329.81726349053,118.443740566576,160.199449483588,62.5988998898851,37.3335443170293,-100.410563544364,-102.904130808216,21.0078137535211,12.0282385191726,42.0054862400526,5.49758571443644,9.14931882266335,24.3596106741373,0.0438658630629113,20.9650204462879,0.00232228193250642,5.58429402173085,-4.91826700602677,3.55169884099103,1.00245909247357,-310.641885958182,-111.684675278075,-149.146600773444,-60.5121520719495,-36.5962038334066,108.424430604168,104.419708092747,-21.0078137535211,-12.0282385191726,-42.0054862400526,-5.46418819660725,-9.05421950108672,-23.9848118774656,-0.0438658630629113,-20.9650204462879,0.00360749530425204,-5.5320633090826,4.93732479250052,-3.52629780274694,-0.998310816567426
1,3,-2.43068588565572,0,0,0,1,1.06,0,0,1,1.06,0.94,2,2,102.173606350339,12.7,0,0,1,1.045,-11.2148300435072,0,1,1.06,0.94,3,2,254.723257497971,19,0,0,1,1.01,-28.9424593047394,0,1,1.06,0.94,4,1,25.3098315357172,-3.9,0,0,1,1.01802364926734,-17.2831760975992,0,1,1.06,0.94,5,1,2.20592546391391,1.6,0,0,1,1.01832595580765,-14.5392792046254,0,1,1.06,0.94,6,2,2.43290486579726,7.5,0,0,1,1.07,-19.6863510757091,0,1,1.06,0.94,7,1,0.132801175036537,0,0,0,1,1.06229010015813,-19.4376539061838,0,1,1.06,0.94,8,2,0.339153728547159,0,0,0,1,1.09,-19.4672158007064,0,1,1.06,0.94,9,1,26.2939949588146,16.6,0,19,1,1.05680277880258,-20.5273167206517,0,1,1.06,0.94,10,1,4.09507669784584,5.8,0,0,1,1.05343038418411,-20.4276399824897,0,1,1.06,0.94,11,1,0.115474191196519,1.8,0,0,1,1.05961747718807,-20.0200237437535,0,1,1.06,0.94,12,1,5.86893504629099,1.6,0,0,1,1.0539525304394,-20.7762113310466,0,1,1.06,0.94,13,1,27.822651216555,5.8,0,0,1,1.04582353616068,-21.0893686811616,0,1,1.06,0.94,14,1,5.07650306162955,5,0,0,1,1.04118460257617,-20.9863460009092,0,1,1.06,0.94,347.34237616585,122.838978191024,163.51771150381,63.2922991330706,37.0982527074746,-102.721631734397,-106.486760285033,19.8785003536321,11.2968569604687,41.6172123284052,4.87889582157131,9.46377400747865,24.8416376344905,0.339153728605085,19.4065454496789,-0.616174056860843,5.02558150874912,-4.71700329797832,3.49327857588698,0.0985609657836456,-326.081869694866,-115.568209063042,-152.001625763326,-61.1594469774374,-36.3679380279022,111.161018412794,108.113009298225,-19.8785003536321,-11.2968569604687,-41.6172123284052,-4.85030361620013,-9.36221362217565,-24.4525769451087,-0.339153728605085,-19.4065454496789,0.62192660027507,-4.98078915338517,4.73482942530705,-3.46863523730057,-0.0957139071851068
