F_BUS,T_BUS,PF,QF,PT,QT
4,9,17.2017808162031,-0.133809338797275,-17.2017808162031,1.62898604001074
5,6,43.677723628245,12.0453954268801,-43.677723628245,-7.7149738636102
6,11,9.70076067715415,3.18131968064929,-9.61429598164879,-3.00025179334653
6,12,6.8387822536481,2.4074591868838,-6.78235164949886,-2.29001135637842
6,13,15.89361542505,6.91485873491501,-15.7200375231004,-6.57302966028211
7,8,-0.0668673769892193,-17.9309059807839,0.0668673769892193,18.4347668901013
7,9,30.2383296625769,6.59049123111188,-30.2383296625769,-5.65310083594829
9,10,4.28243964819878,4.69509316201696,-4.27087273991561,-4.66436685739804
9,14,6.47498713363736,3.82990277441502,-6.41021321758087,-3.69211997665438
10,11,-5.97628931806661,-1.13563314260225,6.00389363052327,1.20025179334632
12,13,1.58203611215164,0.6900113563784,-1.5761398131122,-0.684676609628436
13,14,6.74592439529945,1.45770626991049,-6.67233724420087,-1.30788002334565
1,2,177.250982722627,-25.0378892323043,-171.747955183907,35.9901944163114
1,5,82.2614237013779,3.84681558609857,-78.9864221545741,4.35721809485626
2,3,83.1625317475787,2.68144545418427,-80.1754898036823,5.27748033684952
2,4,59.5702491864713,-1.56902814005356,-57.6818785538364,3.6863012418845
2,5,43.1174165962359,1.41921978105792,-42.1421663783503,-2.12503995030614
3,4,-29.7952354745188,8.18992045437322,30.4297651225873,-7.88437742276097
4,5,-68.4666130094217,17.8862401944889,69.1137838536131,-15.8448645953205
4,7,30.0788033838479,-9.57030067061353,-30.0788033838479,11.499525511593
4,9,17.2350333903134,-0.217863334504371,-17.2350333903134,1.71984654354875
5,6,44.7986947870926,12.0126864765334,-44.7986947870926,-7.47206741538496
6,11,9.39824024680809,3.28795371000686,-9.31599651036193,-3.11572503892725
6,12,6.97034050837153,2.47295334633568,-6.91161644741592,-2.35073219237705
6,13,15.506093941943,6.91580686062719,-15.3395389228541,-6.58780803467535
7,8,-0.316276815649378,-17.9323359567448,0.316276815649378,18.4364294291041
7,9,30.1615988361296,6.43281044817845,-30.1615988361296,-5.5019611482989
9,10,5.5782572817565,4.58892378551942,-5.56331730589807,-4.54923727310076
9,14,5.84826956564925,3.7004234318622,-5.79346764966562,-3.58385241428958
10,11,-5.96891011735035,-1.25076271409598,5.9966612430902,1.31572503854269
12,13,1.26967825123225,0.750732192632411,-1.26536939989552,-0.746833708089655
13,14,5.9441455346425,1.53464176076381,-5.88594712054671,-1.41614756972878
1,2,178.190616772285,-25.2455887129487,-172.628394220205,36.3786250084371
1,5,83.245187065365,3.92537524814471,-79.8913889438961,4.60552449080333
2,3,84.8679319728841,2.54977181869147,-81.7581505813387,5.92625821688511
2,4,60.3082888080455,-1.67174714814197,-58.372863660487,3.93216313847071
2,5,44.026834257613,1.37657151374846,-43.0104004621994,-1.95553322109184
3,4,-30.7863273903763,8.7086994681778,31.4665020950808,-8.28651778192064
4,5,-67.7708812235502,18.1561855636093,68.4071930309854,-16.1490627013549
4,7,30.1899554120505,-9.63385752178826,-30.1899554120506,11.5788248349275
4,9,17.1506155092864,-0.267973386035553,-17.1506155092864,1.75571622874062
5,6,45.1697831184349,11.8990714605648,-45.1697831184348,-7.29085020251734
6,11,9.62745488406482,3.38073040427271,-9.54108005579563,-3.19985071020298
6,12,7.67506185139252,2.46632889416923,-7.60529295164055,-2.32112034933519
6,13,17.532786049155,7.0758568293296,-17.32624924978,-6.66912139690966
7,8,-0.0820197294493362,-17.9124179446883,0.0820197294493362,18.4152139328737
7,9,29.5136271539694,6.33359311514524,-29.5136271539694,-5.44188539328159
9,10,7.35840110225536,4.51769910250345,-7.33705739571536,-4.46100173681248
9,14,7.05377552612072,3.6804088772786,-6.9813624725805,-3.52637661061032
10,11,-5.74653762212355,-1.33899825049377,5.77253306264515,1.3998507094942
12,13,1.60212366557892,0.721120353024551,-1.59600142676314,-0.715581184572186
13,14,5.72045004211546,1.58470258805668,-5.66589348979467,-1.47362336651171
1,2,170.982005355531,-23.6385214758527,-165.865832528526,33.40970213498
1,5,80.6483247894535,4.22941480984337,-77.4971866460334,3.46618174279206
2,3,75.709853017136,3.32332986713906,-73.2293190999289,2.50166542711495
2,4,59.0309405433935,-0.969309223698601,-57.1762315650859,2.98731372014669
2,5,43.2715719359886,1.71900991453366,-42.2882952566455,-2.39829791107931
3,4,-22.8456917441425,5.56852952810955,23.2139684622739,-5.94146521037208
4,5,-65.7237594530748,16.3101251576414,66.317366690991,-14.4377056229109
4,7,32.4662571149293,-9.40818534512252,-32.4662571149293,11.62421431898
4,9,18.2850087924119,-0.0477883222930672,-18.2850087924119,1.74085821913361
5,6,45.0947791785958,11.7698217911981,-45.0947791785958,-7.18003331442699
6,11,10.6492448680992,3.23698665531902,-10.5464712660167,-3.0217658777425
6,12,7.52393986377961,2.42976012186429,-7.45682900127353,-2.29008369409048
6,13,17.3307616670781,6.97787210774617,-17.1290899678787,-6.58071757630703
7,8,0.425882432196197,-18.4404207649564,-0.425882432196197,18.9744783334449
7,9,30.9605597287046,6.81620644597686,-30.9605597287046,-5.83097620655798
9,10,7.65223827638487,4.74114093327155,-7.62897946493891,-4.67935628796556
9,14,6.18441278090988,3.80630635659243,-6.12393046659685,-3.67765237072224
10,11,-7.51122835970553,-1.12064371203413,7.55442653587235,1.22176587774239
12,13,1.63809456705169,0.690083694090595,-1.63183107351354,-0.684416723746558
13,14,6.57014113755221,1.46513430005386,-6.50001147363708,-1.32234762927785
1,2,182.53994193698,-26.2000360348201,-176.699614957856,38.1821661872837
1,5,84.9548602202648,4.12730491020999,-81.4614624131552,4.98328628989874
2,3,85.3628796332088,2.51261593748979,-82.2170004527586,6.11549495081052
2,4,61.9886566007143,-1.35349220958812,-59.9437600967632,3.95019524713704
2,5,44.7403389596805,1.59901590372147,-43.6900915194107,-2.07233728902255
3,4,-29.6020085641807,8.88801288319596,30.2374291928996,-8.57850467902196
4,5,-71.6490795093056,18.2778520324078,72.3575217682846,-16.0432075735608
4,7,31.4315000466358,-9.60990712671596,-31.4315000466358,11.7070803311773
4,9,17.7744528637644,-0.139635473807977,-17.7744528637644,1.74104743304645
5,6,44.707800705816,11.532258572685,-44.707800705816,-7.02385011039149
6,11,11.0395781359494,3.20681145984789,-10.9299426239258,-2.97722098457429
6,12,6.92955867271905,2.32675436153062,-6.87219648311781,-2.2073676418016
6,13,17.1702481983633,7.01060778937924,-16.9715115937556,-6.61923337543763
7,8,0.0898501821089109,-18.551611307083,-0.0898501821089116,19.0920473109675
7,9,30.3504408582411,6.84453097590584,-30.3504408582411,-5.89525108337979
9,10,7.04512411292439,4.7752164906145,-7.02432383653383,-4.71996269133748
9,14,5.50746839782628,3.82672472063513,-5.45586134953459,-3.71694961468667
10,11,-7.3656220077791,-1.08003730866225,7.40713770834967,1.17722098457438
12,13,2.12491249947561,0.607367641801731,-2.11524690927103,-0.598622583997585
13,14,6.3855156741359,1.41785595943533,-6.31930592531491,-1.28305038531329
1,2,177.763605933438,-25.1512670609955,-172.228323280736,36.2020518680336
1,5,83.2092407840476,3.9148192175864,-79.8583877370613,4.60378225464272
2,3,84.5410685827484,2.57457069663635,-81.4550088127345,5.80151957697817
2,4,60.6600196628852,-1.69163779383,-58.7019569661571,4.02108909945077
2,5,44.1193978106583,1.33676424804813,-43.0988437301792,-1.90324488076591
3,4,-30.1336478037849,8.47001096752357,30.7848052622435,-8.12175936270184
4,5,-68.8208378642367,18.2112879812181,69.4760769581577,-16.144462644513
4,7,29.1976988799073,-9.81639406590045,-29.1976988799073,11.6544731166389
4,9,16.5411653428663,-0.394223329471303,-16.5411653428663,1.77883250236903
5,6,44.4650151721567,11.8439255225377,-44.4650151721567,-7.37213676073628
6,11,9.7834908986669,3.41092284660044,-9.6944332830057,-3.22442506017159
6,12,7.33744587706485,2.44090074747936,-7.27325215105768,-2.307295694596
6,13,17.0524440815906,7.07714959095654,-16.8554952136845,-6.68929578865684
7,8,0.309689237187999,-17.8223384009883,-0.309689237187999,18.3200854897558
7,9,28.3039270899908,6.16786557484497,-28.3039270899908,-5.34687178096827
9,10,9.10635288901438,4.51479141693829,-9.07679402287958,-4.43627132299328
9,14,5.37892290023371,3.57683559256094,-5.33121632152775,-3.4753573080002
10,11,-5.73164439549731,-1.36372854589847,5.75757326324914,1.42442516538773
12,13,1.688046550189,0.707295687889492,-1.68140828571078,-0.701289639075864
13,14,4.2893912625793,1.59058560685533,-4.25700331429754,-1.52464250873902
1,2,175.697176994181,-24.693261499105,-170.291343892253,35.3488177241337
1,5,81.4424313373707,3.35819714710354,-78.2348922019301,4.56142519159993
2,3,87.9436210999564,2.32659153868128,-84.6060558120115,7.10909753009846
2,4,58.9331836632381,-2.34395451182684,-57.0849034313019,4.33408345847941
2,5,42.5188115342105,0.875019803115346,-41.572018461718,-1.67188963464926
3,4,-35.2541547765042,9.7554248456132,36.1417452241163,-8.80606391542332
4,5,-68.3148208908624,18.8211140383766,68.9617173794936,-16.7806038409038
4,7,25.6677041788567,-9.86276787247975,-25.6677041788568,11.3222740322578
4,9,14.5028095726539,-0.586365708952176,-14.5028095726539,1.64812721380126
5,6,41.8018376537052,12.2910682839518,-41.8018376537052,-8.29323855606023
6,11,8.38635314908428,3.42964391388204,-8.31824913212557,-3.28702558399062
6,12,6.54929182497039,2.43696518003425,-6.49686852241359,-2.32785766211825
6,13,15.3083717667416,7.0561401966873,-15.1442041179925,-6.73284284819836
7,8,0.533820257999566,-16.9317351675161,-0.533820257999566,17.3800043992034
7,9,24.6395879857434,5.60946113525855,-24.6395879857434,-4.98649248919466
9,10,8.8456595019855,4.42280102584598,-8.81778112248662,-4.34874497216301
9,14,6.01337706200657,3.51962623079549,-5.95808155752251,-3.40200528435226
10,11,-4.29363458468974,-1.45125502783691,4.30891533718837,1.48702558399061
12,13,1.58379117220905,0.7278576621182,-1.57778054109816,-0.722419472065487
13,14,3.93353165669214,1.65526232026384,-3.90540467646966,-1.59799471564776
1,2,164.480358235524,-22.1620846342818,-159.750529829325,30.7536987619783
1,5,77.5555673873245,3.37631991451996,-74.6450977312092,3.31396668562146
2,3,83.3114730139317,2.66972024856005,-80.3138129401838,5.33393997887972
2,4,56.874063729158,-2.24972983837574,-55.152720079352,3.85247850608357
2,5,41.4369784380299,0.797053718952882,-40.5377735656051,-1.74133688767428
3,4,-32.6560112786449,8.15472799672982,33.4074933499917,-7.55359433804701
4,5,-64.4291347932285,17.5625821301732,65.002954714009,-15.7525778706923
4,7,26.8096628042653,-9.54804214289575,-26.8096628042653,11.1094618224458
4,9,15.1914217391672,-0.413423806005272,-15.1914217391672,1.57589943888328
5,6,41.8495729553731,12.5799484235014,-41.8495729553731,-8.5633078622402
6,11,8.47310972829896,3.30124621199705,-8.40450925148351,-3.15758823306891
6,12,6.61918568180974,2.46405446611283,-6.56563176527327,-2.35259382508121
6,13,14.8256044103237,6.91548580386117,-14.6709775632995,-6.610977272314
7,8,0.365789514144137,-16.8588131781354,-0.365789514144137,17.3028931134089
7,9,25.9542141866056,5.74935142440712,-25.9542141866056,-5.06010776556053
9,10,7.56557841904895,4.53844272715361,-7.54339317849705,-4.47950991273564
9,14,4.15631975053251,3.55038643677964,-4.12228779856267,-3.4779959153918
10,11,-4.42406648974169,-1.32049008159557,4.43991437438967,1.35758823155701
12,13,1.27076731837073,0.752593824816634,-1.26645083037622,-0.748688430916837
13,14,3.09117421543294,1.55966571644822,-3.07267669583495,-1.52200406097235
1,2,148.058265965484,-18.3184592373631,-144.236608135542,24.1372945726392
1,5,72.3162790637045,3.82177082520863,-69.7806691804729,1.32101524616293
2,3,70.4750543340252,3.83902789331157,-68.3211572657607,0.609838501491974
2,4,54.5000132289705,-1.56467827338308,-52.9194060268901,2.74123334070448
2,5,40.4881788297628,1.03455519722962,-39.6288162300983,-2.10052050632305
3,4,-22.1112868958127,3.5505577230923,22.4440559954744,-4.01779306497206
4,5,-58.7574404847995,14.9822857277807,59.2307792276056,-13.4892299630191
4,7,28.5399584614463,-9.46137470097429,-28.5399584614463,11.2050776741132
4,9,16.0742061105991,-0.344351302537375,-16.0742061105991,1.6461071796875
5,6,42.7685399801246,12.668735223178,-42.7685399801246,-8.48390311753073
6,11,8.32994942910518,3.36033509539781,-8.26301801326914,-3.22017233892499
6,12,6.74648244924941,2.44364706244325,-6.69120951800307,-2.32860867222174
6,13,15.4984459405928,6.98756539672392,-15.3314514836986,-6.65870118055458
7,8,0.582795343992477,-16.9954481766048,-0.582795343992477,17.4472718837269
7,9,27.1372799411124,5.79037050249123,-27.1372799411124,-5.03907416998902
9,10,7.36349001695641,4.47413845879223,-7.34232008215085,-4.41790269987776
9,14,3.88322116069611,3.51362638557085,-3.85197113978862,-3.44715340427144
10,11,-4.46783777345992,-1.38209730012262,4.48410297330239,1.42017233892511
12,13,1.48375790990206,0.728608672221716,-1.47834976907983,-0.723715592430178
13,14,2.62668795377308,1.58241677298445,-2.61216456316811,-1.5528465957286
1,2,147.844042754939,-18.2672335570099,-144.033589201841,24.051860581614
1,5,72.6904237574052,3.97311249632107,-70.1277556863405,1.2833783673136
2,3,70.5395429349334,3.83234865595922,-68.3817685713315,0.632852877340667
2,4,55.4198615722625,-1.36579052456159,-53.7853680362313,2.70831631476579
2,5,41.044646263618,1.12732506783871,-40.1613352552768,-2.118759904298
3,4,-21.2564566414121,3.60436147269734,21.5651722682458,-4.13206011579194
4,5,-60.2440768810999,14.7385514347583,60.7399512037645,-13.1744115300838
4,7,29.80644175964,-9.28260790282546,-29.80644175964,11.1650077336973
4,9,16.883385225358,-0.132199634738818,-16.883385225358,1.56975607555133
5,6,42.0126305303098,12.409793129106,-42.0126305303099,-8.37024826217111
6,11,9.67657799193073,3.12000097302774,-9.59082258516438,-2.94041842506158
6,12,6.4567392841447,2.35741924174225,-6.40601767159273,-2.25185341547166
6,13,15.4211316803144,6.85327984163648,-15.2565922960299,-6.52925042983389
7,8,0.269595834883143,-17.5409593460142,-0.269595834883143,18.0226451929667
7,9,28.864533845614,6.37595169524441,-28.864533845614,-5.52182326705544
9,10,6.56074818155918,4.77784291297531,-6.54191118978711,-4.72780437777445
9,14,2.24588984798488,3.70917783520812,-2.22440478811276,-3.66347623432521
10,11,-6.15857875637657,-1.07219557990761,6.18772277360039,1.14041850968434
12,13,1.70804902862047,0.651853414834948,-1.70144031915216,-0.645874106268387
13,14,3.22324840478526,1.37512453812953,-3.2042895718009,-1.33652363100255
1,2,157.674768486919,-20.58914353341,-153.333086699661,27.9956887528135
1,5,75.7363186894393,3.76075125112408,-72.9576095125066,2.38815994957555
2,3,77.0899055263087,3.19629725913185,-74.5192510352941,3.0083781797626
2,4,56.8878372226442,-1.64424289643903,-55.1657181240594,3.25299368171017
2,5,41.51461605799,1.07583175102794,-40.6112309737288,-2.0055642088106
3,4,-26.3918622567628,5.9372778459292,26.8779395425181,-6.01216449231371
4,5,-64.2204648922297,16.1600495970915,64.7859146644126,-14.376447356895
4,7,29.4507385873619,-9.33994640586277,-29.4507385873619,11.1840610799115
4,9,16.7138257589564,-0.160931691360517,-16.7138257589563,1.57008084287795
5,6,42.444781412588,12.3938520994874,-42.4447814125881,-8.27736919618387
6,11,9.67892920721169,3.12090139023314,-9.59313138474486,-2.94123001848486
6,12,6.50754526953947,2.39787275776974,-6.45591003758234,-2.29040543463123
6,13,15.0044486081811,6.81068853335809,-14.8475704619544,-6.50174649089477
7,8,-0.126867732735726,-17.5559045093067,0.126867732735727,18.0383458936231
7,9,28.6842208946436,6.37184343100919,-28.6842208946436,-5.52786872610795
9,10,7.57087066670463,4.79790547392869,-7.54789549373268,-4.73687428511607
9,14,2.01063386802628,3.69376965371923,-1.99042239969099,-3.650777152669
10,11,-6.6013705658341,-1.06312571172466,6.63473578946515,1.14123002010756
12,13,1.45377725715281,0.690405434657063,-1.44865438668099,-0.685770456611131
13,14,3.20382639477451,1.38751694787236,-3.18501824965891,-1.34922284699403
1,2,141.970253165326,-16.851742421462,-138.460541687882,21.7181595071353
1,5,70.2281842547902,3.86359754862828,-67.8354363454357,0.687777239061385
2,3,68.3035071890315,4.06869820522416,-66.2780333852415,-0.160882111931751
2,4,54.1085040881657,-1.45824878604993,-52.5504846601049,2.56635926464458
2,5,39.9332272367703,0.981954958728093,-39.0972985048289,-2.12064031698276
3,4,-20.3078362091063,2.78016281532718,20.5864876374737,-3.38548826071149
4,5,-59.4517627724314,14.3480368805869,59.9332977224346,-12.8291277611384
4,7,27.9416435815704,-9.37597430913882,-27.9416435815704,11.0514815086812
4,9,15.9320699875435,-0.25293357538167,-15.9320699875435,1.53157215108642
5,6,40.9513106288714,12.6619908390601,-40.9513106288714,-8.80002423303428
6,11,9.11829161166277,3.17878830186269,-9.04093385941645,-3.01679149283139
6,12,6.23427381043159,2.37518139363828,-6.18649290317132,-2.27573599549125
6,13,14.8175272175788,6.87976735362125,-14.6633234083564,-6.57609191556528
7,8,-0.221607895523732,-17.1494248588142,0.221607895523731,17.6092359619222
7,9,27.5738064540664,6.09794335013395,-27.5738064540664,-5.31939090132882
9,10,8.57908610377622,4.72058115193536,-8.55171416344642,-4.64787040192381
9,14,2.77725694850897,3.63917337983768,-2.75335152416506,-3.58832333944662
10,11,-5.97803033190723,-1.15212959807651,6.00565311768665,1.21679149283159
12,13,1.62728270006894,0.675735995491207,-1.62114633866153,-0.670184049455929
13,14,2.98704794823927,1.44627596502143,-2.97005450213643,-1.41167666055346
1,2,129.958550190829,-13.8912581401115,-127.024888135016,16.998911331155
1,5,64.8572243738378,3.868451671222,-62.8133315479953,-0.763036557091122
2,3,59.0972828091416,5.14527196982541,-57.570016997901,-3.33641812988467
2,4,50.2210753462653,-1.20432769840773,-48.8787322642244,1.65403952468007
2,5,37.2952922423534,0.98147662187745,-36.5656085838133,-2.44867029733217
3,4,-14.8015035059076,-0.260491327369669,14.9455204587754,-0.689962190251171
4,5,-54.4214645762819,12.5674614350869,54.8221799742103,-11.3034820038689
4,7,25.6202803006866,-9.32513850778241,-25.6202803006866,10.7557490325201
4,9,14.68846589517,-0.306400261733373,-14.68846589517,1.39096493418448
5,6,37.3819484050797,12.9151888582924,-37.3819484050797,-9.63481321634247
6,11,8.35035486676406,3.07746320408655,-8.28465183067052,-2.93987282843899
6,12,5.76113293312409,2.39131435872301,-5.71936238773133,-2.30437820042084
6,13,13.3198714519594,6.76143595702846,-13.1909480014327,-6.50754543699647
7,8,-0.152162103500639,-16.6726788574326,0.152162103500639,17.1065795826018
7,9,25.6678045570485,5.91692982491252,-25.6678045570485,-5.24060364886669
9,10,7.62272060374636,4.78045400472119,-7.59965118405111,-4.71917245916164
9,14,2.69131265942413,3.67932994994508,-2.66765082321934,-3.6289980541615
10,11,-5.72308432892355,-1.08082754083848,5.74830776750126,1.13987282843897
12,13,1.33576645631137,0.704378200420941,-1.33126341045847,-0.700304016077846
13,14,3.12589030668159,1.40784945307426,-3.10779265593786,-1.37100194583837
1,2,124.114194180578,-12.4187227022298,-121.441823711993,14.7286141174073
1,5,61.7664754409057,3.87088354685252,-59.9107594494391,-1.54595397770425
2,3,54.1050527554546,5.79895154570544,-52.8165403755618,-4.99597165349666
2,4,47.7722064250666,-0.996348292031135,-46.5573928194259,1.0567987340162
2,5,35.4277261939792,1.0439217230079,-34.7686821889743,-2.72937862803229
3,4,-12.1095109499337,-1.78069291920436,12.2066739742275,0.709785843816785
4,5,-52.0588702154709,11.5918609528998,52.4237679175524,-10.4408615345738
4,7,24.8725022831625,-9.19389109156499,-24.8725022831625,10.5453951331568
4,9,14.2662241910525,-0.264554207558938,-14.2662241910525,1.28623371590164
5,6,35.5011078902221,13.1161946018611,-35.5011078902221,-10.1166202336008
6,11,7.99022118691203,2.96388924486907,-7.92996934420679,-2.83771435000623
6,12,6.01726803876543,2.39105121701613,-5.97226011167314,-2.29737716421752
6,13,13.7171831325261,6.69704140180453,-13.5825538270934,-6.43191427226985
7,8,0.0720648491826018,-16.4781368454336,-0.0720648491826022,16.9016796199745
7,9,24.9420481469319,5.93274172374967,-24.9420481469319,-5.29243506573069
9,10,5.32480206824351,4.85480506067731,-5.31001487477862,-4.81552439900539
9,14,3.0392459911916,3.7734964155241,-3.01252980554549,-3.71666750926184
10,11,-5.44708104977299,-0.984475598725591,5.46982400638994,1.03771435164961
12,13,1.28126135957221,0.697377164151348,-1.27705707872929,-0.693573291007753
13,14,3.41835521898367,1.3254875631308,-3.3976507581591,-1.28333249113543
1,2,120.627604036486,-11.5302094160078,-118.105175379975,13.3823063512894
1,5,60.1989098073285,3.84188453570273,-58.4353144459651,-1.89951230407182
2,3,53.4929806526308,5.88249044646084,-52.232215115195,-5.1964086687705
2,4,46.378628005609,-1.05098540193461,-45.2336818655098,0.897064379052981
2,5,34.6459984361355,0.985287612172252,-34.0156994941711,-2.76010987603717
3,4,-12.8459214733738,-1.88283258329095,12.955314770371,0.842246246043992
4,5,-49.5688743829685,11.3050143816946,49.9000226312485,-10.2604711056596
4,7,25.298148544338,-8.97392319187619,-25.298148544338,10.3569330730535
4,9,14.4281765508564,-0.170401792632743,-14.4281765508564,1.21379441691782
5,6,35.3424290163655,13.3200933527127,-35.3424290163655,-10.3354138910266
6,11,8.23717472895791,2.90332275151014,-8.17389316906361,-2.77080324989955
6,12,6.15114665063134,2.39626439964504,-6.10436303140255,-2.29889463611956
6,13,13.8636682134205,6.66090606563574,-13.72698346281,-6.39173112289908
7,8,0.183246862737631,-16.3101159919836,-0.183246862737631,16.7248867748499
7,9,24.9406767210378,5.95318291924052,-24.9406767210378,-5.31305051485676
9,10,6.50292332820678,4.93693310057424,-6.48394821946694,-4.88652767182491
9,14,2.50218960100114,3.79510532630399,-2.47868590704195,-3.74510982026446
10,11,-5.67019928729868,-0.913472324523131,5.69469037088597,0.970803249868799
12,13,1.22279624508733,0.698894636126813,-1.21887581807336,-0.695347583114172
13,14,2.9336984947127,1.28707870798185,-2.91788910075392,-1.25489017884399
1,2,115.59034115977,-10.2332518513803,-113.276687991385,11.4479264114104
1,5,58.2171701643195,4.04888615683184,-56.5650836199776,-2.56715350151109
2,3,48.5205323105,6.58871414629505,-47.4727968039903,-6.80013301177224
2,4,45.1211610694335,-0.727184188807178,-44.0371074386272,0.388571040942847
2,5,33.9069427247102,1.14581148123359,-33.3025709940328,-3.00002168992981
3,4,-8.98874547328306,-3.45722543239062,9.04698721263304,2.28611129987459
4,5,-47.4666124601805,10.3836788583859,47.7690791653989,-9.42960597773072
4,7,25.4564006380346,-8.98484797612847,-25.4564006380346,10.3837072356423
4,9,14.6310145853037,-0.173512989513331,-14.6310145853037,1.24649288877446
5,6,35.9429737164655,13.3967813448164,-35.9429737164655,-10.3186297151344
6,11,8.09508873547195,2.98749333342223,-8.03332097581244,-2.85814391884783
6,12,5.83540782036757,2.29223324451374,-5.79321077690777,-2.20440942474764
6,13,14.6851659164214,6.8287367908319,-14.5336225329328,-6.5303005615491
7,8,-0.137752182204636,-16.3003449819237,0.137752182204636,16.7145832866089
7,9,25.6711804084796,5.91663774732977,-25.6711804084796,-5.24095206711348
9,10,7.58887516573802,4.86076671083561,-7.56575968706274,-4.79936281432316
9,14,3.42646200109241,3.76941752183611,-3.39695063133346,-3.70664288447143
10,11,-5.66335529343868,-1.00063718374302,5.68792148079628,1.05814391873115
12,13,1.93551323987463,0.604409425560437,-1.9273967719739,-0.597065954602629
13,14,3.01121376855785,1.32736651714496,-2.99451005210799,-1.293357113302
1,2,112.480515383714,-9.42470979614649,-110.29111053347,10.2600359049687
1,5,56.5240003226921,3.95220442481452,-54.9659634455297,-2.86202267578903
2,3,48.7676887618558,6.55245047489282,-47.7098861739682,-6.72145648443489
2,4,43.660652728649,-0.845734988231734,-42.6457336610166,0.294451400378015
2,5,32.8363142085611,1.04643333458371,-32.2695174500246,-3.0176930202885
3,4,-10.6677028055193,-3.2670617843605,10.746946786734,2.14846032464759
4,5,-45.8632166350774,10.2697001955393,46.1457476295016,-9.37851066930704
4,7,25.3124232443853,-8.74554205808443,-25.3124232443853,10.1199765648727
4,9,14.6111439351653,-0.0670698521842629,-14.6111439351653,1.1352611024838
5,6,35.2575659021108,13.6582263749753,-35.2575659021107,-10.6712079557096
6,11,8.39093324790248,2.87799703664185,-8.32565212448345,-2.74129019890711
6,12,5.78269380547794,2.29045531804291,-5.74116298646257,-2.20401809721203
6,13,14.3836722650445,6.74748113658144,-14.2378299580523,-6.46027210662122
7,8,-0.483017810183448,-16.0979110120516,0.483017810183448,16.5019977727993
7,9,25.8367049598148,5.97793444765306,-25.8367049598148,-5.29368099328351
9,10,7.65294466611706,4.97846286823133,-7.62923451345096,-4.9154792813
9,14,2.84857722995014,3.82718879718385,-2.82270481757346,-3.77215470971311
10,11,-5.64617764387734,-0.88452071864982,5.67042888487387,0.941290198944814
12,13,1.8315343713803,0.604018097227195,-1.82419295154049,-0.597375860229273
13,14,2.81303971552712,1.2576479668726,-2.79840213290039,-1.22784529030466
1,2,108.523181102393,-8.38714137698419,-106.486751828861,8.75541047475953
1,5,55.4905056529125,4.18039873614268,-53.9866377925816,-3.31277514847075
2,3,45.5270370243172,7.03759337250966,-44.5968888775207,-7.74441061216041
2,4,43.3504124269938,-0.608147240031784,-42.3495722746498,0.0150980795700681
2,5,32.9072035057744,1.15128039903075,-32.3376494861862,-3.11337917191678
3,4,-7.64932676937403,-4.33270660230092,7.69665841452428,3.1330140013754
4,5,-44.3309143083341,9.5942224640972,44.5941934027625,-8.76375934302005
4,7,25.6334745328308,-8.78059287139614,-25.6334745328308,10.1883057400377
4,9,14.9407779447076,-0.0617415895289103,-14.9407779447076,1.17927023188204
5,6,35.6762768723249,13.5899136954242,-35.6762768723249,-10.5434813827197
